week_ending_date,Category,Beginning Inventory USD,Purchases USD,Ending Inventory USD,COGS Prcnt as Decimal
01/21/2014,Bread 4311,0.0,441.45000000000005,348.839,0.07819827578927818
01/21/2014,Food 4312,0.0,3002.6622,2905.193799999999,0.0822997357110901
01/21/2014,Sides 4313,0.0,678.23,536.7597999999999,0.11945369033445644
01/21/2014,Paper 4314,0.0,443.81,454.1151,-0.008701353530747847
01/21/2014,Produce 4315,0.0,120.498,106.4812,0.011835414714052911
01/21/2014,Beverage 4316,0.0,453.41,443.14369999999997,0.008668591838285633
01/21/2014,Catering 4320,0.0,108.72999999999999,108.725,4.2218675853412135e-06
01/21/2014,Sub Total COGS,0.0,5248.7902,4903.257599999999,0.2917585767240008
01/21/2014,Discounted COGS,0.0,0.0,0.0,0.29766919134348385
01/28/2014,Bread 4311,348.839,236.0,140.6954,0.043298767261507255
01/28/2014,Food 4312,2905.193799999999,1167.8263,2714.7179999999994,0.13241844867001692
01/28/2014,Sides 4313,624.5696999999999,125.18,380.3897,0.03600824750308305
01/28/2014,Paper 4314,454.1151,31.61,325.9145,0.015579650309768807
01/28/2014,Produce 4315,106.4812,236.329,149.21159999999998,0.018873582155756925
01/28/2014,Beverage 4316,443.14369999999997,397.50999999999993,603.6808,0.023102065287858315
01/28/2014,Catering 4320,108.725,0.0,107.4314,0.00012611075636232447
01/28/2014,Sub Total COGS,4991.067499999999,2194.4552999999996,4422.0414,0.2694068719443536
01/28/2014,Discounted COGS,0.0,0.0,0.0,0.2700892894571367
02/04/2014,Bread 4311,140.6954,486.97,212.9802,0.035102742885875206
02/04/2014,Food 4312,2714.7179999999994,1264.9484,2434.996199999999,0.13075499408725802
02/04/2014,Sides 4313,380.3897,425.59000000000003,414.8899,0.033105412719548116
02/04/2014,Paper 4314,325.9145,259.25,418.3875,0.014117528550036526
02/04/2014,Produce 4315,149.21159999999998,180.11899999999997,142.0296,0.015854867367505056
02/04/2014,Beverage 4316,603.6808,0.0,374.1315,0.01943114935747075
02/04/2014,Catering 4320,107.4314,0.0,92.2904,0.0012816725314408037
02/04/2014,Sub Total COGS,4422.0414,2616.8774000000003,4089.7052999999987,0.24964836749913447
02/04/2014,Discounted COGS,0.0,0.0,0.0,0.25024091143415117
02/11/2014,Bread 4311,212.9802,454.22999999999996,219.1807,0.03536303527467297
02/11/2014,Food 4312,2434.996199999999,1743.308,2532.0581999999995,0.12993844237664987
02/11/2014,Sides 4313,414.8899,400.44,482.0293,0.02630746608174164
02/11/2014,Paper 4314,418.3875,209.73000000000002,452.6726,0.013847892130900923
02/11/2014,Produce 4315,142.0296,113.6,65.4764,0.015008820444171518
02/11/2014,Beverage 4316,374.1315,167.44,269.7881,0.021451904308244334
02/11/2014,Catering 4320,92.2904,0.0,79.0506,0.0010450193891911477
02/11/2014,Sub Total COGS,4089.7052999999987,3088.748,4100.255899999999,0.24296258000557241
02/11/2014,Discounted COGS,0.0,0.0,0.0,0.24367295134824535
02/18/2014,Bread 4311,219.1807,436.46,134.4949,0.03377875981724386
02/18/2014,Food 4312,2532.0581999999995,1664.7887999999998,1891.5730999999994,0.14941940121375066
02/18/2014,Sides 4313,482.0293,413.92,268.8453,0.040646581813444334
02/18/2014,Paper 4314,452.6726,108.93,360.191,0.013054761375428514
02/18/2014,Produce 4315,65.4764,266.09,128.58249999999998,0.013156672096114843
02/18/2014,Beverage 4316,269.7881,390.72999999999996,434.73229999999995,0.014634607644049441
02/18/2014,Catering 4320,79.0506,0.0,63.07000000000001,0.0010358038942949307
02/18/2014,Sub Total COGS,4100.255899999999,3280.9188,3281.4890999999993,0.26572658785432657
02/18/2014,Discounted COGS,0.0,0.0,0.0,0.2664395675194984
02/25/2014,Bread 4311,134.4949,664.6700000000001,259.0251,0.033618338912118274
02/25/2014,Food 4312,2032.5407999999995,2107.6939999999995,2199.3702000000003,0.12079954838605267
02/25/2014,Sides 4313,268.8453,591.52,261.0653,0.03730047389589227
02/25/2014,Paper 4314,360.191,166.89,308.3248,0.0136154011808186
02/25/2014,Produce 4315,128.58249999999998,247.19,137.8992,0.014805250821257719
02/25/2014,Beverage 4316,434.73229999999995,86.39,274.3631,0.015358309858453633
02/25/2014,Catering 4320,63.07000000000001,40.43,82.19319999999999,0.0013261367215167661
02/25/2014,Sub Total COGS,3422.4567999999995,3904.783999999999,3522.2409000000002,0.23682345977610994
02/25/2014,Discounted COGS,0.0,0.0,0.0,0.2375081005450984
03/04/2014,Bread 4311,259.0251,565.84,293.18670000000003,0.036192406841779594
03/04/2014,Food 4312,2199.3702000000003,2228.0489,2543.9900000000002,0.12820876726390762
03/04/2014,Sides 4313,261.0653,707.37,469.24699999999996,0.033980741072528665
03/04/2014,Paper 4314,308.3248,310.67,449.97369999999995,0.01150560266515456
03/04/2014,Produce 4315,194.34720000000002,178.88000000000002,71.16420000000001,0.020562029580002632
03/04/2014,Beverage 4316,274.3631,404.28999999999996,419.28510000000006,0.017655695957817144
03/04/2014,Catering 4320,82.19319999999999,44.4,116.7572,0.0006695560957446155
03/04/2014,Sub Total COGS,3578.6889000000006,4439.4989,4363.6039,0.24877479947693484
03/04/2014,Discounted COGS,0.0,0.0,0.0,0.24952359136928848
03/11/2014,Bread 4311,293.18670000000003,548.07,286.4608,0.033987620279266606
03/11/2014,Food 4312,2543.9900000000002,2114.345599999999,2535.2308000000007,0.1300645512259341
03/11/2014,Sides 4313,469.24699999999996,506.72,378.9708,0.03657287329225955
03/11/2014,Paper 4314,449.97369999999995,111.9,357.74449999999996,0.012505257766884124
03/11/2014,Produce 4315,71.16420000000001,384.29999999999995,169.84080000000003,0.017497713415101073
03/11/2014,Beverage 4316,485.3271000000001,160.66,309.6572,0.020604068865259655
03/11/2014,Catering 4320,116.7572,0.0,85.04560000000001,0.0019426996833393872
03/11/2014,Sub Total COGS,4429.6459,3825.9955999999993,4122.950500000001,0.2531747845280445
03/11/2014,Discounted COGS,0.0,0.0,0.0,0.2540324453072783
03/18/2014,Bread 4311,286.4608,553.06,306.5727,0.03576782474877871
03/18/2014,Food 4312,2535.2308000000007,1920.4602999999997,2483.8706,0.13233508118341955
03/18/2014,Sides 4313,378.9708,643.86,492.6181,0.035584243443548776
03/18/2014,Paper 4314,357.74449999999996,253.08000000000004,399.8772,0.014157337379808736
03/18/2014,Produce 4315,169.84080000000003,209.75,131.00379999999998,0.01668345613920878
03/18/2014,Beverage 4316,309.6572,273.92999999999995,348.34459999999996,0.015787871446107132
03/18/2014,Catering 4320,85.04560000000001,23.9,108.94559999999998,1.907470393397409e-18
03/18/2014,Sub Total COGS,4122.950500000001,3878.0402999999997,4271.2326,0.2503158143408717
03/18/2014,Discounted COGS,0.0,0.0,0.0,0.2513225115619176
03/25/2014,Bread 4311,306.5727,570.83,283.1053,0.03512207085789122
03/25/2014,Food 4312,2483.8706,2105.1571000000004,2529.7569999999996,0.12169976082846613
03/25/2014,Sides 4313,492.6181,506.72,442.0829,0.03293293327604722
03/25/2014,Paper 4314,399.8772,220.58000000000004,410.7993,0.012390462451487541
03/25/2014,Produce 4315,131.00379999999998,356.62,168.86479999999997,0.01883817123310744
03/25/2014,Beverage 4316,348.34459999999996,393.25999999999993,504.0444999999999,0.01403943995919841
03/25/2014,Catering 4320,108.94559999999998,0.0,85.158,0.0014058109167887534
03/25/2014,Sub Total COGS,4271.2326,4153.167100000001,4423.8117999999995,0.2364286495229867
03/25/2014,Discounted COGS,0.0,0.0,0.0,0.23820160381445218
04/01/2014,Bread 4311,283.1053,606.37,322.833,0.03418206836144628
04/01/2014,Food 4312,2529.7569999999996,2118.5237,2556.9525,0.12615705445678935
04/01/2014,Sides 4313,442.0829,583.38,472.3505,0.0333658921481217
04/01/2014,Paper 4314,410.7993,265.38,455.05909999999994,0.013338830850603061
04/01/2014,Produce 4315,168.86479999999997,313.22999999999996,167.98650000000004,0.018948234862624397
04/01/2014,Beverage 4316,504.0444999999999,106.94000000000001,302.1492,0.018630146985192893
04/01/2014,Catering 4320,85.158,0.0,72.5616,0.0007598638610427107
04/01/2014,Sub Total COGS,4423.8117999999995,3993.8237000000004,4349.8924,0.24538209152582036
04/01/2014,Discounted COGS,0.0,0.0,0.0,0.24610597821824945
04/08/2014,Bread 4311,322.833,547.55,314.0448,0.03746973094094898
04/08/2014,Food 4312,2556.9525,2094.5485,2742.5968999999996,0.1285659029329181
04/08/2014,Sides 4313,472.3505,574.03,537.393,0.034280631237089715
04/08/2014,Paper 4314,455.05909999999994,171.55,507.30070000000006,0.008035496478572046
04/08/2014,Produce 4315,167.98650000000004,265.47999999999996,167.0855,0.01794092945223055
04/08/2014,Beverage 4316,302.1492,335.37,419.6974000000001,0.014670436506199279
04/08/2014,Catering 4320,72.5616,44.85,106.9518,0.0007044741700212886
04/08/2014,Sub Total COGS,4349.8924,4033.3785,4795.0701,0.24166760171798
04/08/2014,Discounted COGS,0.0,0.0,0.0,0.24261051060536765
04/15/2014,Bread 4311,314.0448,618.41,346.74,0.03607780091741367
