week_ending_date,Invoice #,Invoice Date,Due Date,Vendor Name,Description,Produce 4315,Discounts,Delivery Charges,Invoice Totals
03/11/2014,0717040 (1217870),03/05/2014,0,Daybreak Fruit & Vegetables,0,111.6,0,0,111.6
03/11/2014,0717392 (1217871),03/08/2014,0,Daybreak Fruit & Vegetables,0,112.65,0,0,112.65
03/11/2014,0717666 (1217872),03/11/2014,0,Daybreak Fruit & Vegetables,0,118.8,0,0,118.8
03/11/2014,030714 (1217897),03/07/2014,0,Local SuperMarket,0,28.95,0,0,28.95
03/18/2014,031314 (1221933),03/13/2014,0,Local SuperMarket,0,6.9,0,0,6.9
03/18/2014,0718376 (1227241),03/18/2014,0,Daybreak Fruit & Vegetables,0,82.35,0,0,82.35
03/18/2014,0718056 (1227257),03/15/2014,0,Daybreak Fruit & Vegetables,0,120.5,0,0,120.5
03/25/2014,032014 (1235292),03/20/2014,0,Local SuperMarket,0,5.52,0,0,5.52
03/25/2014,0718776 (1236772),03/22/2014,0,Daybreak Fruit & Vegetables,0,95.9,0,0,95.9
03/25/2014,0719102 (1236782),03/25/2014,0,Daybreak Fruit & Vegetables,0,143.6,0,0,143.6
03/25/2014,0718718 (1236796),03/21/2014,0,Daybreak Fruit & Vegetables,0,111.6,0,0,111.6
04/01/2014,0719414 (1245725),03/28/2014,0,Daybreak Fruit & Vegetables,0,151.6,0,0,151.6
04/01/2014,0719852 (1245738),04/01/2014,0,Daybreak Fruit & Vegetables,0,153.35,0,0,153.35
04/01/2014,032614 (1245749),03/26/2014,0,Local SuperMarket,0,4.14,0,0,4.14
04/01/2014,032914 (1245761),03/29/2014,0,Local SuperMarket,0,4.14,0,0,4.14
04/08/2014,040414 (1252185),04/04/2014,0,Local SuperMarket,0,4.14,0,0,4.14
04/08/2014,0720017 (1252186),04/03/2014,0,Daybreak Fruit & Vegetables,0,124.2,0,0,124.2
04/08/2014,040814 (1256378),04/08/2014,0,Local SuperMarket,0,4.14,0,0,4.14
04/08/2014,0720402 (1256384),04/07/2014,0,Daybreak Fruit & Vegetables,0,90.0,0,0,90.0
04/08/2014,0720503 (1256391),04/07/2014,0,Daybreak Fruit & Vegetables,0,43.0,0,0,43.0
04/15/2014,0720756 (1261297),04/10/2014,0,Daybreak Fruit & Vegetables,0,124.5,0,0,124.5
04/15/2014,0720964 (1262887),04/12/2014,0,Daybreak Fruit & Vegetables,0,80.25,0,0,80.25
04/15/2014,041214 (1262890),04/12/2014,0,Local SuperMarket,0,4.14,0,0,4.14
04/15/2014,041414 (1267023),04/14/2014,0,Local SuperMarket,0,4.9,0,0,4.9
04/15/2014,041415 (1267028),04/14/2014,0,Local SuperMarket,0,50.85,0,0,50.85
04/15/2014,041514 (1267038),04/15/2014,0,Local SuperMarket,0,2.76,0,0,2.76
04/15/2014,0721301 (1267049),04/15/2014,0,Daybreak Fruit & Vegetables,0,106.1,0,0,106.1
04/22/2014,041714 (1271389),04/17/2014,0,Local SuperMarket,0,4.14,0,0,4.14
04/22/2014,0721848 (1275295),04/21/2014,0,Daybreak Fruit & Vegetables,0,136.55,0,0,136.55
04/29/2014,042614 (1282137),04/26/2014,0,Local SuperMarket,0,4.14,0,0,4.14
04/29/2014,042314 (1282138),04/23/2014,0,Local SuperMarket,0,4.14,0,0,4.14
04/29/2014,0722387 (1282145),04/26/2014,0,Daybreak Fruit & Vegetables,0,78.7,0,0,78.7
04/29/2014,0722185 (1282146),04/24/2014,0,Daybreak Fruit & Vegetables,0,120.3,0,0,120.3
04/29/2014,042914 (1284880),04/29/2014,0,Local SuperMarket,0,4.14,0,0,4.14
04/29/2014,0722682 (1284937),04/29/2014,0,Daybreak Fruit & Vegetables,0,121.008,0,0,121.008
04/29/2014,042814 (1284942),04/28/2014,0,Local SuperMarket,0,2.9,0,0,2.9
05/06/2014,0723107 (1292877),05/03/2014,0,Daybreak Fruit & Vegetables,0,123.5,0,0,123.5
05/06/2014,050314 (1292879),05/03/2014,0,Local SuperMarket,0,4.14,0,0,4.14
05/06/2014,0723434 (1298923),05/06/2014,0,Daybreak Fruit & Vegetables,0,125.5,0,0,125.5
05/13/2014,050814 (1302446),05/08/2014,0,Local SuperMarket,0,4.14,0,0,4.14
05/13/2014,0723735 (1302447),05/09/2014,0,Daybreak Fruit & Vegetables,0,87.45,0,0,87.45
05/13/2014,051314 (1306154),05/13/2014,0,Local SuperMarket,0,4.14,0,0,4.14
05/13/2014,0723864 (1306161),05/10/2014,0,Daybreak Fruit & Vegetables,0,104.95,0,0,104.95
05/13/2014,0724158 (1306165),05/13/2014,0,Daybreak Fruit & Vegetables,0,113.0,0,0,113.0
05/20/2014,0724443 (1316690),05/16/2014,0,Daybreak Fruit & Vegetables,0,140.0,0,0,140.0
05/20/2014,0724876 (1316693),05/20/2014,0,Daybreak Fruit & Vegetables,0,169.0,0,0,169.0
05/20/2014,051714 (1316699),05/17/2014,0,Local SuperMarket,0,4.14,0,0,4.14
05/20/2014,052014 (1316701),05/20/2014,0,Local SuperMarket,0,4.14,0,0,4.14
05/20/2014,051714 (1316703),05/17/2014,0,Local SuperMarket,0,7.08,0,0,7.08
05/27/2014,0725141 (1323691),05/23/2014,0,Daybreak Fruit & Vegetables,0,147.8,0,0,147.8
05/27/2014,052414 (1324089),05/24/2014,0,Local SuperMarket,0,4.14,0,0,4.14
05/27/2014,0725396 (1329885),05/26/2014,0,Daybreak Fruit & Vegetables,0,179.396,0,0,179.396
06/03/2014,053014 (1333517),05/30/2014,0,Local SuperMarket,0,5.52,0,0,5.52
06/03/2014,0725829 (1333518),05/30/2014,0,Daybreak Fruit & Vegetables,0,156.55,0,0,156.55
06/03/2014,0726070 (1337940),06/02/2014,0,Daybreak Fruit & Vegetables,0,142.296,0,0,142.296
06/10/2014,060514 (1350925),06/05/2014,0,Local SuperMarket,0,4.14,0,0,4.14
06/10/2014,060714 (1350930),06/07/2014,0,Local SuperMarket,0,2.76,0,0,2.76
06/10/2014,061014 (1350935),06/10/2014,0,Local SuperMarket,0,4.14,0,0,4.14
06/10/2014,0726597 (1350943),06/07/2014,0,Daybreak Fruit & Vegetables,0,126.45,0,0,126.45
06/10/2014,0726388 (1350953),06/05/2014,0,Daybreak Fruit & Vegetables,0,102.2,0,0,102.2
06/10/2014,0726752 (1350964),06/09/2014,0,Daybreak Fruit & Vegetables,0,118.304,0,0,118.304
06/17/2014,0727432 (1361484),06/16/2014,0,Daybreak Fruit & Vegetables,0,107.25,0,0,107.25
06/17/2014,0727212 (1361524),06/13/2014,0,Daybreak Fruit & Vegetables,0,168.254,0,0,168.254
06/17/2014,0726976 (1361531),06/11/2014,0,Daybreak Fruit & Vegetables,0,91.7,0,0,91.7
06/24/2014,0727655 (1361536),06/18/2014,0,Daybreak Fruit & Vegetables,0,107.2,0,0,107.2
06/24/2014,061914 (1365353),06/19/2014,0,Local SuperMarket,0,4.14,0,0,4.14
06/24/2014,062014 (1365355),06/20/2014,0,Local SuperMarket,0,4.14,0,0,4.14
06/24/2014,062014 (1365358),06/20/2014,0,Local SuperMarket,0,173.552,0,0,173.552
06/24/2014,0728063 (1368927),06/23/2014,0,Daybreak Fruit & Vegetables,0,90.5,0,0,90.5
07/01/2014,062514 (1371932),06/25/2014,0,Local SuperMarket,0,4.14,0,0,4.14
07/01/2014,0728455 (1375411),06/27/2014,0,Daybreak Fruit & Vegetables,0,174.046,0,0,174.046
07/01/2014,0728673 (1380953),06/30/2014,0,Daybreak Fruit & Vegetables,0,136.8,0,0,136.8
07/01/2014,062814 (1380957),06/28/2014,0,Local SuperMarket,0,4.14,0,0,4.14
07/01/2014,070114 (1380958),07/01/2014,0,Local SuperMarket,0,4.14,0,0,4.14
07/08/2014,0729182 (1392840),07/05/2014,0,Daybreak Fruit & Vegetables,0,146.3,0,0,146.3
07/08/2014,0729315 (1392854),07/07/2014,0,Daybreak Fruit & Vegetables,0,177.962,0,0,177.962
07/15/2014,070914 (1392974),07/09/2014,0,Local SuperMarket,0,4.14,0,0,4.14
07/15/2014,071214 (1396652),07/12/2014,0,Local SuperMarket,0,4.14,0,0,4.14
07/15/2014,0729652 (1396667),07/10/2014,0,Daybreak Fruit & Vegetables,0,146.3,0,0,146.3
07/15/2014,0729975 (1401675),07/14/2014,0,Daybreak Fruit & Vegetables,0,181.65,0,0,181.65
07/22/2014,071914 (1407287),07/19/2014,0,Local SuperMarket,0,2.76,0,0,2.76
07/22/2014,071614 (1407289),07/16/2014,0,Local SuperMarket,0,4.14,0,0,4.14
07/22/2014,0730164 (1407291),07/16/2014,0,Daybreak Fruit & Vegetables,0,151.5,0,0,151.5
07/22/2014,0730427 (1407292),07/19/2014,0,Daybreak Fruit & Vegetables,0,116.3,0,0,116.3
07/22/2014,0730710 (1412114),07/22/2014,0,Daybreak Fruit & Vegetables,0,108.2,0,0,108.2
07/29/2014,072314 (1416489),07/23/2014,0,Local SuperMarket,0,4.44,0,0,4.44
07/29/2014,0731012 (1418506),07/26/2014,0,Daybreak Fruit & Vegetables,0,184.05,0,0,184.05
07/29/2014,072614 (1418508),07/26/2014,0,Local SuperMarket,0,4.44,0,0,4.44
07/29/2014,072914 (1421037),07/29/2014,0,Local SuperMarket,0,4.44,0,0,4.44
07/29/2014,0731091 (1421047),07/28/2014,0,Daybreak Fruit & Vegetables,0,95.2,0,0,95.2
08/05/2014,073014 (1425620),07/30/2014,0,Local SuperMarket,0,24.23,0,0,24.23
08/05/2014,073114 (1427155),07/31/2014,0,Local SuperMarket,0,39.9,0,0,39.9
08/05/2014,080114 (1428317),08/01/2014,0,Local SuperMarket,0,7.4,0,0,7.4
08/05/2014,080514 (1435174),08/05/2014,0,Local SuperMarket,0,4.44,0,0,4.44
08/05/2014,0731615 (1435179),08/02/2014,0,Daybreak Fruit & Vegetables,0,136.05,0,0,136.05
08/05/2014,0731767 (1435184),08/04/2014,0,Daybreak Fruit & Vegetables,0,134.752,0,0,134.752
08/12/2014,0732039 (1437654),08/07/2014,0,Daybreak Fruit & Vegetables,0,129.5,0,0,129.5
08/12/2014,080914 (1439594),08/09/2014,0,Local SuperMarket,0,4.44,0,0,4.44
08/12/2014,0732230 (1439597),08/09/2014,0,Daybreak Fruit & Vegetables,0,120.008,0,0,120.008
08/12/2014,0732502 (1445844),08/12/2014,0,Daybreak Fruit & Vegetables,0,129.05,0,0,129.05
08/12/2014,081214 (1445850),08/12/2014,0,Local SuperMarket,0,4.44,0,0,4.44
08/12/2014,081114 (1445857),08/11/2014,0,Local SuperMarket,0,17.76,0,0,17.76
08/19/2014,081514 (1449955),08/15/2014,0,Local SuperMarket,0,22.2,0,0,22.2
08/19/2014,0732750 (1449964),08/15/2014,0,Daybreak Fruit & Vegetables,0,140.55,0,0,140.55
08/19/2014,081914 (1456740),08/19/2014,0,Local SuperMarket,0,4.44,0,0,4.44
08/19/2014,0732936 (1456746),08/18/2014,0,Daybreak Fruit & Vegetables,0,147.7,0,0,147.7
08/26/2014,082214 (1460819),08/22/2014,0,Local SuperMarket,0,4.44,0,0,4.44
08/26/2014,0733211 (1460824),08/21/2014,0,Daybreak Fruit & Vegetables,0,90.4,0,0,90.4
08/26/2014,082214 (1461274),08/22/2014,0,Local SuperMarket,0,17.76,0,0,17.76
08/26/2014,082314 (1461276),08/23/2014,0,Local SuperMarket,0,17.76,0,0,17.76
08/26/2014,0733461 (1461283),08/23/2014,0,Daybreak Fruit & Vegetables,0,130.0,0,0,130.0
08/26/2014,082614 (1466315),08/26/2014,0,Local SuperMarket,0,5.92,0,0,5.92
08/26/2014,0733543 (1466320),08/25/2014,0,Daybreak Fruit & Vegetables,0,107.0,0,0,107.0
09/02/2014,083014 (1476995),08/30/2014,0,Local SuperMarket,0,4.44,0,0,4.44
09/02/2014,0734221 (1477004),09/02/2014,0,Daybreak Fruit & Vegetables,0,113.008,0,0,113.008
09/02/2014,0733725 (1477007),08/27/2014,0,Daybreak Fruit & Vegetables,0,118.508,0,0,118.508
09/02/2014,0733947 (1477011),08/30/2014,0,Daybreak Fruit & Vegetables,0,140.0,0,0,140.0
09/09/2014,0734742 (1490420),09/08/2014,0,Daybreak Fruit & Vegetables,0,116.192,0,0,116.192
09/09/2014,0734660 (1490427),09/06/2014,0,Daybreak Fruit & Vegetables,0,148.05,0,0,148.05
09/09/2014,0734400 (1490429),09/06/2014,0,Daybreak Fruit & Vegetables,0,109.0,0,0,109.0
09/16/2014,0734922 (1490401),09/10/2014,0,Daybreak Fruit & Vegetables,0,120.8,0,0,120.8
09/16/2014,0735133 (1492928),09/12/2014,0,Daybreak Fruit & Vegetables,0,169.75,0,0,169.75
09/16/2014,091114 (1492934),09/11/2014,0,Local SuperMarket,0,5.92,0,0,5.92
09/16/2014,0735352 (1495424),09/15/2014,0,Daybreak Fruit & Vegetables,0,144.73,0,0,144.73
09/23/2014,0735540 (1501140),09/17/2014,0,Daybreak Fruit & Vegetables,0,119.25,0,0,119.25
09/23/2014,09232014 (1510457),09/23/2014,0,Local SuperMarket,0,7.08,0,0,7.08
09/23/2014,09222014 (1510461),09/23/2014,0,Local SuperMarket,0,89.8,0,0,89.8
09/23/2014,09192014 (1512614),09/19/2014,0,Local SuperMarket,0,5.92,0,0,5.92
09/23/2014,09232014 (1512617),09/23/2014,0,Local SuperMarket,0,4.44,0,0,4.44
09/23/2014,0735864 (1512627),09/23/2014,0,Daybreak Fruit & Vegetables,0,185.504,0,0,185.504
09/30/2014,092414 (1521047),09/24/2014,0,Local SuperMarket,0,22.95,0,0,22.95
09/30/2014,092614 (1521053),09/26/2014,0,Local SuperMarket,0,5.92,0,0,5.92
09/30/2014,0736826 (1521067),09/30/2014,0,Daybreak Fruit & Vegetables,0,153.0,0,0,153.0
09/30/2014,0736583 (1521072),09/27/2014,0,Daybreak Fruit & Vegetables,0,162.5,0,0,162.5
09/30/2014,0736224 (1521081),09/25/2014,0,Daybreak Fruit & Vegetables,0,120.375,0,0,120.375
10/07/2014,0737017 (1535123),10/02/2014,0,Daybreak Fruit & Vegetables,0,172.02,0,0,172.02
10/07/2014,100114 (1535127),10/01/2014,0,Local SuperMarket,0,4.44,0,0,4.44
10/07/2014,100414 (1535132),10/04/2014,0,Local SuperMarket,0,5.92,0,0,5.92
10/07/2014,0737283 (1535145),10/04/2014,0,Daybreak Fruit & Vegetables,0,112.5,0,0,112.5
10/14/2014,100714 (1535118),10/08/2014,0,Daybreak Fruit & Vegetables,0,170.52,0,0,170.52
10/14/2014,0737751 (1545898),10/10/2014,0,Daybreak Fruit & Vegetables,0,107.25,0,0,107.25
10/14/2014,0737960 (1550092),10/13/2014,0,Daybreak Fruit & Vegetables,0,126.5,0,0,126.5
10/14/2014,Transfer IN - 109653,10/11/2014,10/11/2014,"1393 - E Beltline Rd, Richardson, TX  ",0,1.5,0,0,1.5
10/21/2014,0738206 (1550094),10/15/2014,0,Daybreak Fruit & Vegetables,0,116.504,0,0,116.504
10/21/2014,0738493 (1550096),10/18/2014,0,Daybreak Fruit & Vegetables,0,154.5,0,0,154.5
10/21/2014,101814 (1550105),10/18/2014,0,Local SuperMarket,0,4.44,0,0,4.44
10/21/2014,101514 (1554833),10/15/2014,0,Local SuperMarket,0,3.96,0,0,3.96
10/21/2014,102114 (1554835),10/21/2014,0,Local SuperMarket,0,17.76,0,0,17.76
10/21/2014,0738663 (1554843),10/21/2014,0,Daybreak Fruit & Vegetables,0,37.5,0,0,37.5
10/21/2014,0738704 (1554845),10/21/2014,0,Daybreak Fruit & Vegetables,0,61.0,0,0,61.0
10/28/2014,102414 (1560546),10/24/2014,0,Local SuperMarket,0,11.88,0,0,11.88
10/28/2014,102714 (1566226),10/28/2014,0,Local SuperMarket,0,20.95,0,0,20.95
10/28/2014,102414 (1566232),10/24/2014,0,Local SuperMarket,0,4.44,0,0,4.44
10/28/2014,0739013 (1566234),10/25/2014,0,Daybreak Fruit & Vegetables,0,91.5,0,0,91.5
10/28/2014,0738921 (1566242),10/24/2014,0,Daybreak Fruit & Vegetables,0,127.496,0,0,127.496
10/28/2014,0738705 (1566249),10/22/2014,0,Daybreak Fruit & Vegetables,0,21.25,0,0,21.25
11/04/2014,0739678 (1579115),11/03/2014,0,Daybreak Fruit & Vegetables,0,150.0,0,0,150.0
11/04/2014,0739577 (1579119),11/01/2014,0,Daybreak Fruit & Vegetables,0,110.75,0,0,110.75
11/04/2014,0739399 (1579123),10/30/2014,0,Daybreak Fruit & Vegetables,0,129.5,0,0,129.5
11/04/2014,0739213 (1579130),10/29/2014,0,Daybreak Fruit & Vegetables,0,90.5,0,0,90.5
11/04/2014,103114 (1579132),10/31/2014,0,Local SuperMarket,0,5.92,0,0,5.92
11/11/2014,0739890 (1588875),11/06/2014,0,Daybreak Fruit & Vegetables,0,129.5,0,0,129.5
11/11/2014,0740075 (1588883),11/10/2014,0,Daybreak Fruit & Vegetables,0,178.51,0,0,178.51
11/11/2014,0740003 (1588887),11/08/2014,0,Daybreak Fruit & Vegetables,0,120.0,0,0,120.0
11/11/2014,111114 (1588893),11/11/2014,0,Local SuperMarket,0,4.44,0,0,4.44
11/11/2014,110614 (1588900),11/06/2014,0,Local SuperMarket,0,5.92,0,0,5.92
11/18/2014,111714 (1600014),11/18/2014,0,Local SuperMarket,0,171.66,0,0,171.66
11/18/2014,111514 (1600020),11/15/2014,0,Local SuperMarket,0,126.8,0,0,126.8
11/18/2014,111114 (1600030),11/12/2014,0,Local SuperMarket,0,36.95,0,0,36.95
11/18/2014,111514 (1600039),11/15/2014,0,Local SuperMarket,0,21.6,0,0,21.6
11/18/2014,0740235 (1600049),11/14/2014,0,Daybreak Fruit & Vegetables,0,127.5,0,0,127.5
11/25/2014,01404028 (1609526),11/25/2014,0,Hardie's,0,240.5,0,0,240.5
11/25/2014,01399162 (1609672),11/21/2014,0,Hardie's,0,258.96,0,0,258.96
12/02/2014,112814 (1620885),11/28/2014,0,Local SuperMarket,0,1.96,0,0,1.96
12/02/2014,112914 (1620891),11/29/2014,0,Local SuperMarket,0,22.19,0,0,22.19
12/02/2014,01409261 (1620910),12/01/2014,0,Hardie's,0,269.9,0,0,269.9
12/09/2014,01415869 (1634038),12/05/2014,0,Hardie's,0,354.65,0,0,354.65
12/09/2014,01420030 (1634041),12/08/2014,0,Hardie's,0,256.15,0,0,256.15
12/09/2014,120714 (1634056),12/07/2014,0,Local SuperMarket,0,1.47,0,0,1.47
12/16/2014,01430689 (1645553),12/15/2014,0,Hardie's,0,208.55,0,0,208.55
12/16/2014,01427107 (1645557),12/12/2014,0,Hardie's,0,266.45,0,0,266.45
12/16/2014,121214 (1645576),12/12/2014,0,Local SuperMarket,0,3.96,0,0,3.96
12/23/2014,01441000 (1657301),12/23/2014,0,Hardie's,0,200.05,0,0,200.05
12/23/2014,01438338 (1657325),12/20/2014,0,Hardie's,0,222.7,0,0,222.7
12/23/2014,12192014 (1657332),12/19/2014,0,Local SuperMarket,0,5.12,0,0,5.12
12/30/2014,122614 (1665386),12/26/2014,0,Local SuperMarket,0,5.12,0,0,5.12
12/30/2014,01441417 (1665396),12/24/2014,0,Hardie's,0,10.05,0,0,10.05
12/30/2014,01445619 (1665400),12/29/2014,0,Hardie's,0,197.2,0,0,197.2
