week_ending_date,Category,Beginning Inventory USD,Purchases USD,Ending Inventory USD,COGS Prcnt as Decimal
01/01/2019,Bread 4311,549.0332,363.97999999999996,402.86289999999997,0.04391801115188829
01/01/2019,Food 4312,2709.0209,1188.1065,2538.6263000000004,0.1169511543159977
01/01/2019,Sides 4313,661.6120999999999,303.39000000000004,630.7248000000001,0.02877739009312178
01/01/2019,Paper 4314,288.4486,101.22,290.5095,0.008536445944677883
01/01/2019,Produce 4315,217.72270000000003,187.45,126.69500000000001,0.023973693113876843
01/01/2019,Beverage 4316,599.255,125.2,505.6644,0.018835327570577404
01/01/2019,Catering 4320,166.2213,0.0,163.61729999999997,0.00022417413268113138
01/01/2019,Office Supplies 5230,0.0,0.0,0.0,0.0
01/01/2019,Sub Total COGS,5191.3138,2269.3465,4658.7002,0.24121619632282104
01/01/2019,Discounted COGS,0.0,0.0,0.0,0.24237838940699735
01/08/2019,Bread 4311,402.86289999999997,363.97999999999996,349.203,0.03192033366402166
01/08/2019,Food 4312,2538.6263000000004,1661.9261,2404.0969,0.13730359329309028
01/08/2019,Sides 4313,630.7248000000001,371.51,613.7804,0.02968967778523398
01/08/2019,Paper 4314,290.5095,211.68,365.9043,0.010416315724306817
01/08/2019,Produce 4315,126.69500000000001,365.4,240.71059999999994,0.01921337957874688
01/08/2019,Beverage 4316,505.6644,188.57999999999998,619.886,0.005683233184192389
01/08/2019,Catering 4320,163.61729999999997,0.0,149.94400000000002,0.0010450541202798535
01/08/2019,Office Supplies 5230,0.0,0.0,0.0,0.0
01/08/2019,Sub Total COGS,4658.7002,3163.0760999999998,4743.525200000001,0.23527158734987189
01/08/2019,Discounted COGS,0.0,0.0,0.0,0.23542444790588668
01/15/2019,Bread 4311,349.203,447.52,348.52909999999997,0.03780233210332103
01/15/2019,Food 4312,2404.0969,1289.0659999999998,2260.937,0.12079923247232471
01/15/2019,Sides 4313,613.7804,271.74,569.4296,0.026660267791249335
01/15/2019,Paper 4314,365.9043,121.97,378.5751,0.00921869899841855
01/15/2019,Produce 4315,240.71059999999994,223.35,166.83290000000005,0.025069284132841315
01/15/2019,Beverage 4316,619.886,183.43,506.2794,0.025053166051660518
01/15/2019,Catering 4320,149.94400000000002,0.0,126.68180000000001,0.0019620200316288884
01/15/2019,Office Supplies 5230,0.0,0.0,0.0,0.0
