week_ending_date,Bread 4311,Food 4312,Sides 4313,Paper 4314,Produce 4315,Beverage 4316,Catering 4320,Sub Total COGS,Discounted Total COGS,Cash Over Under
01/05/2016,0.038555414858182195,0.13619950070009398,0.03064348323857721,0.01268078283985835,0.04574225058733589,0.014648543929341621,0.0014841553583503234,0.2799541315117396,0.2799541315117396,142.62
01/12/2016,0.03572625929981904,0.13895921695082833,0.028381183363404897,0.011935949200279227,0.04844307658551589,0.014116950632351771,0.0009198045903377871,0.27848244062253685,0.27848244062253685,-3.87
01/19/2016,0.03716477801054216,0.1278130688816169,0.03132883912704057,0.009749912737083234,0.0422461901836194,0.013321423060300529,0.0011363368479552574,0.262760548848158,0.262760548848158,1.82
01/26/2016,0.03655237986943494,0.12999294333261988,0.03269212863869864,0.011811188998287677,0.049193760702054806,0.016106110873287675,0.0009354398544520554,0.2772839522688357,0.2772839522688357,-0.99
02/02/2016,0.03315416321655947,0.12494029842936734,0.031004625432816766,0.011430685874770594,0.017841711043874907,0.013548718129839153,0.0009230263097653404,0.23284322843699354,0.23284322843699354,-3.88
02/09/2016,0.0377691511092245,0.13615541963072378,0.032248433809766636,0.01339963704841159,0.039859000145294594,0.017336757252621703,0.000553778941400697,0.27732217793744346,0.27732217793744346,-7.41
02/16/2016,0.03402226029242223,0.12972420231628223,0.03176380588761347,0.011292988217040698,0.03320108481056061,0.015177397202537475,0.0006209583422857482,0.2558026970687425,0.2558026970687425,-3.16
02/23/2016,0.03601503332297623,0.13053571355243865,0.03218657307853929,0.011282568435633753,0.03447425801797758,0.01590662585873906,0.0014233612610306636,0.2618241335273353,0.2618241335273353,4.49
03/01/2016,0.03507333790820109,0.12706011873596537,0.033758787073063685,0.0127889173492562,0.031882179456244934,0.013985894979228253,0.0,0.25454923550195946,0.25454923550195946,0.0
03/08/2016,0.032972857825400256,0.12130687790434043,0.03027854888725909,0.011210305444563811,0.03332407799076697,0.017260201519767017,0.0003364120230186575,0.24668928159511636,0.24668928159511636,4.03
03/15/2016,0.0318039956796983,0.11811204973381717,0.027460276360253697,0.010635014822566737,0.03464530730603296,0.011542422030182175,0.001051934725563743,0.23525100065811463,0.23525100065811463,4.33
03/22/2016,0.03100226856942184,0.1173121044587993,0.027709279408781033,0.010916957254680398,0.032123816645333564,0.01451724072527549,0.000893989929092117,0.23447565699138379,0.23447565699138379,6.17
03/29/2016,0.03336004494403263,0.11884029863442924,0.03074532778188675,0.010617673260190976,0.0330077293338973,0.015608930204422097,0.0016040258227333628,0.24378402998159243,0.24378402998159243,3.3
04/05/2016,0.03297106610295818,0.12297870843925525,0.029434733088597315,0.009600884454140377,0.03360674535179868,0.012519340784956009,0.0014408375007609827,0.24255231572246677,0.24255231572246677,5.4
04/12/2016,0.03743352977541755,0.10965019838454675,0.029743962319604345,0.010594843268607101,0.03253331745581319,0.014715541136289931,0.0011239510702124198,0.23579534341049127,0.23579534341049127,1.38
04/19/2016,0.03214753473923971,0.11739479950385828,0.03352910079759097,0.011768915084856042,0.034541335407656526,0.009346556073208523,0.0005482354014258631,0.23927647700783602,0.23927647700783602,-0.26
04/26/2016,0.020402689288999104,0.10418998356073751,0.018480334909461122,0.012029690134989703,0.03726036506114713,0.015570406645440535,0.0007859442629656167,0.20871941386374065,0.20871941386374065,2.6
05/03/2016,0.027086805752941843,0.1070473477765245,0.0277041429678454,0.010802958450643121,0.027781239808634197,0.014031684862773734,0.00024382085336699798,0.2146980004727299,0.2146980004727299,5.45
05/10/2016,0.03452457580571932,0.11266076327809753,0.03094500043926684,0.010899316688585299,0.032353792884682056,0.012676422637733626,0.005804981621209817,0.23986485335529442,0.23986485335529442,7.06
05/17/2016,0.03070884163649815,0.11408696062694738,0.02975720369217236,0.010512042108836144,0.03727356879318361,0.01668756849916755,-0.0036677188298160964,0.23535846652698916,0.23535846652698916,-5.08
05/24/2016,0.03214936642491004,0.11409252240797213,0.028235401741065213,0.010858499005079283,0.036509716209686675,0.013298218966056052,0.0005381719859059553,0.2356818967406753,0.2356818967406753,-1.28
05/31/2016,0.03351810903649473,0.11701235479824228,0.030506723215313926,0.010934681269918716,0.035189022075914095,0.012558712718743837,0.0008211160680518985,0.24054071918267958,0.24054071918267958,5.51
06/07/2016,0.03267481909646015,0.11560886083284441,0.029099037595582508,0.011046524261717988,0.03085733911838347,0.013694234989895478,0.0008187318764471723,0.23379954777133122,0.23379954777133122,7.93
06/14/2016,0.03292690896535411,0.11634052001706076,0.03179595608659863,0.010183587790363565,0.03154791275144532,0.0142095862539441,0.0008440151921539805,0.2378484870569204,0.2378484870569204,4.31
06/21/2016,0.03227670722879107,0.11429138211257554,0.030701685173056124,0.01126235408423694,0.033873223252553805,0.01256287639978908,0.0008522259375442885,0.23582045418854683,0.23582045418854683,-3.34
