week_ending_date,Manager_usd,InShop_usd,Driver_usd,Tip Credit_usd,TAX_usd,DMR_usd,PenaltyPay_usd,Manager_prcnt_as_dec,InShop_prcnt_as_dec,Driver_prcnt_as_dec,Tip Credit_prcnt_as_dec,TAX_prcnt_as_dec,DMR_prcnt_as_dec,PenaltyPay_prcnt_as_dec
05/01/2018,1504.6667,1135.3575,1184.6128,0,437.9209364999999,394.68,0,0.10285935089234018,0.0776132916882856,0.08098039497169546,0,0.029936372799740773,0.026980412745353385,0
05/08/2018,1418.1666,1285.7738,1079.8814,0,433.24759609999995,391.0499999999999,0,0.09179862085215103,0.08322876985526909,0.06990125363542622,0,0.028044329777255902,0.0253128586473787,0
05/15/2018,1508.1666,1403.2966,1134.6876000000002,0,463.28426659999997,366.17999999999995,0,0.09872222516785178,0.09185759910243393,0.07427487436889887,0,0.030325862994186634,0.023969569682794966,0
05/22/2018,1410.0,1489.2085,1202.5823999999998,0,469.65505805,394.7399999999998,0,0.09037030675271288,0.09544697089627475,0.0770764116194423,0,0.030101327421235228,0.02529984034579139,0
05/29/2018,1518.5,1354.802,1247.6407000000002,0,471.84793915,361.76,0,0.10161805930586534,0.09066338490859728,0.08349214793876283,0,0.03157607630154432,0.024208988564036776,0
06/05/2018,1504.5001,1363.6770000000001,1437.2147,0,492.96736109999995,361.28,0,0.09432472404769339,0.08549581134304104,0.09010626185720323,0,0.03090661828488886,0.02265047127876606,0
06/12/2018,1484.5,1593.9612000000004,1400.0393000000001,0,512.7883072500001,333.35,0,0.0931950359596609,0.10006687191128615,0.08789269983727753,0,0.032192202582591714,0.02092729217726707,0
06/19/2018,1533.1667,1479.1985,1570.6725999999999,0,524.7578280999999,376.33,0,0.0997000674349175,0.09619057744968555,0.10213903298198244,0,0.03412439811572403,0.024472307139062243,0
06/26/2018,1497.7332999999999,1263.9320000000002,1441.9087,0,481.309223,377.65000000000003,0,0.09648341645612185,0.08142202455418401,0.09288721669859733,0,0.031005759307669415,0.024328071108958068,0
06/26/2018,1497.7332999999999,1263.9320000000002,1441.9087,0,481.309223,377.65000000000003,0,0.09648341645612185,0.08142202455418401,0.09288721669859733,0,0.031005759307669415,0.024328071108958068,0
07/03/2018,1484.3333,1403.4539,1170.4464,0,464.6677472,361.34000000000003,0,0.09373323726360405,0.08862583450578818,0.07391178929660287,0,0.02934301359205644,0.022818034165797328,0
07/03/2018,1484.3333,1403.4539,1170.4464,0,464.6677472,361.34000000000003,0,0.09373323726360405,0.08862583450578818,0.07391178929660287,0,0.02934301359205644,0.022818034165797328,0
07/10/2018,1473.5,1260.6798,1265.1039,0,457.91798364999994,364.13,0,0.10481397386870618,0.08967550703359738,0.08999020503277794,0,0.032572924039566825,0.025901535327324046,0
07/17/2018,1504.8334,1307.7875999999999,1265.6694,0,466.96425079999995,336.27000000000004,0,0.09752703677467983,0.08475665768627295,0.08202701117504899,0,0.030263575795322198,0.02179338699966494,0
07/24/2018,1471.6667,1182.1485999999998,1109.5678,0,430.90736495,325.09,0,0.10056283525689648,0.08077930615061873,0.07581967022679596,0,0.02944502743212863,0.022214250083707456,0
07/31/2018,1548.9197,1330.4959999999999,1116.6059,0,457.5444731999999,326.55000000000007,0,0.10463559726784927,0.089880220144714,0.0754311054726106,0,0.030908922670352404,0.02205973252700975,0
08/07/2018,1500.9445,1274.9683999999997,894.8574000000001,0,420.30319934999994,318.60999999999996,0,0.10028452861856127,0.08518609781878093,0.05978925439270495,0,0.028082256355040396,0.02128769828808447,0
08/14/2018,1615.9379,1285.2789999999998,860.9389,0,430.76683909999997,325.54,0,0.10314277781323801,0.08203733963107167,0.054952377608987045,0,0.027495170683602476,0.020778706836024768,0
08/21/2018,1474.0073,1071.2269,751.1596,0,377.4370900999999,293.22999999999996,0,0.10542713154508632,0.07661860243225052,0.053726058182041854,0,0.026995870202248855,0.020973028955125025,0
08/28/2018,1575.9661,1119.315,672.8601,0,385.65216739999994,325.76,0,0.10996603260395539,0.07810233340939017,0.04695009346616064,0,0.026909613610403452,0.02273052369658491,0
09/04/2018,1487.5,1219.0391000000002,885.848,0,411.32832295,293.73,0,0.10952261393481066,0.08975620082066492,0.06522379059423472,0,0.030285548312541828,0.02162694278391391,0
09/18/2018,1493.3334,1219.7496999999998,994.8577,0,424.55922159999994,324.42999999999995,0,0.09730686326127413,0.07947991873139658,0.06482576642183566,0,0.027664636793460977,0.021140132302575675,0
09/25/2018,1468.7479,1630.7607,903.1396000000001,0,458.3032189,345.00000000000006,0,0.10242114519381769,0.113718888334119,0.06297921658433447,0,0.03195915413785504,0.024058107652012377,0
10/09/2018,1479.2833,1313.8106,876.8191000000002,0,420.2050385,374.46,0,0.11312480499458574,0.10047065895006027,0.06705273405238077,0,0.03213421867065956,0.028635971539915695,0
10/16/2018,1502.3334,1236.3557,860.2413999999999,0,412.07754224999996,304.95,0,0.11583775210516535,0.09532948218445265,0.06632910513991128,0,0.0317733308646811,0.0235132378102425,0
10/23/2018,1468.3333,1229.7529,842.5487,0,405.4026960499999,276.8500000000001,0,0.11835928236387541,0.09912781432450972,0.06791609199942285,0,0.03267866510475401,0.022316300612700752,0
10/30/2018,1334.1666,1399.1224,837.9282999999999,0,408.90438084999994,306.06000000000006,0,0.09022808488766856,0.09462096763285677,0.056668084617153364,0,0.027653712202264206,0.02069847023656554,0
11/06/2018,1302.8333,1235.6564,804.1271,0,382.72962359999997,350.3400000000001,0,0.10118189831587858,0.09596474101342405,0.0624508956481557,0,0.029723917754918977,0.02720844351766639,0
11/13/2018,1272.8333,1236.1021,764.3271,0,374.78855625,289.46,0,0.09509464762930793,0.09235042297632184,0.05710364133938891,0,0.02800082751770464,0.021625845821899435,0
11/20/2018,1458.6667,1428.6552000000001,704.2274,0,411.23239484999993,246.26,0,0.09917680758566579,0.09713628334468791,0.04788141481967998,0,0.02796027090837885,0.016743564952875153,0
11/27/2018,1370.8334,929.3684000000001,470.17819999999995,0,317.20850999999993,183.73,0,0.112582930156428,0.07632657452524226,0.03861449498653522,0,0.02605149796200952,0.015089260122813256,0
12/04/2018,1540.6226,1190.8819,810.9925000000001,0,405.6159065,268.37999999999994,0,0.10824383522952823,0.08367112371415786,0.05698017057674162,0,0.02849849233008897,0.018856325033074797,0
12/11/2018,1486.3333,1445.5615,683.8683999999998,0,414.0048863999999,310.81000000000006,0,0.1051404930733187,0.10225637067931277,0.04837559703012879,0,0.029285946759626046,0.021986129660230443,0
12/25/2018,1380.5194,920.5053999999999,763.2547,0,350.8600027499999,229.23999999999998,0,0.11167452813017968,0.07446255821271494,0.0617420577107731,0,0.02838216199414495,0.01854393993200124,0
12/25/2018,1380.5194,920.5053999999999,763.2547,0,350.8600027499999,229.23999999999998,0,0.11167452813017968,0.07446255821271494,0.0617420577107731,0,0.02838216199414495,0.01854393993200124,0
