week_ending_date,Day,Date,No. Of Sales,(A) Total Dollar Sales,(B) Net Less Over rings,(C) Less Net Promo,(D) Net Less Employee Freebies,(E) Royalty Sales
01/26/2021,Sunday,2021-01-24,104,1514.93,0,19.89,8.28,1486.76
01/26/2021,Monday,2021-01-25,173,2100.25,0,55.8,0.0,2044.45
01/26/2021,Tuesday,2021-01-26,204,2600.22,0,83.87,16.04,2500.31
02/02/2021,Wednesday,2021-01-27,173,2274.64,0,71.29,46.34,2157.01
02/02/2021,Thursday,2021-01-28,188,2595.76,0,67.22,50.93,2477.61
02/02/2021,Friday,2021-01-29,197,2500.1,0,83.53,44.86,2371.71
02/02/2021,Saturday,2021-01-30,165,2483.83,0,116.19,40.26,2327.38
02/02/2021,Sunday,2021-01-31,125,2154.33,0,31.92,26.03,2096.38
02/02/2021,Monday,2021-02-01,167,2062.91,0,48.53,36.92,1977.46
02/02/2021,Tuesday,2021-02-02,180,2420.41,0,54.07,30.54,2335.8
02/09/2021,Wednesday,2021-02-03,206,2820.06,0,90.12,31.02,2698.92
02/09/2021,Thursday,2021-02-04,195,2829.38,0,106.44,18.06,2704.88
02/09/2021,Friday,2021-02-05,204,3366.49,0,43.86,85.66,3236.97
02/09/2021,Saturday,2021-02-06,167,3008.57,0,60.65,55.63,2892.29
02/09/2021,Sunday,2021-02-07,117,1955.2,0,9.55,59.88,1885.77
02/09/2021,Monday,2021-02-08,177,2218.23,0,31.41,26.34,2160.48
02/09/2021,Tuesday,2021-02-09,164,2034.24,0,38.88,38.81,1956.55
02/16/2021,Wednesday,2021-02-10,190,2370.73,0,68.99,79.96,2221.78
02/16/2021,Thursday,2021-02-11,86,1164.5,0,49.77,44.39,1070.34
02/16/2021,Friday,2021-02-12,155,2218.98,0,58.44,33.39,2127.15
02/16/2021,Saturday,2021-02-13,124,2780.96,0,211.38,53.2,2516.38
02/16/2021,Sunday,2021-02-14,38,712.07,0,1.39,32.2,678.48
02/16/2021,Monday,2021-02-15,0,0.0,0,0.0,0.0,0.0
02/16/2021,Tuesday,2021-02-16,0,0.0,0,0.0,0.0,0.0
02/23/2021,Wednesday,2021-02-17,0,0.0,0,0.0,0.0,0.0
02/23/2021,Thursday,2021-02-18,52,972.1,0,26.83,0.0,945.27
02/23/2021,Friday,2021-02-19,114,2106.22,0,37.88,36.59,2031.75
02/23/2021,Saturday,2021-02-20,196,2752.23,0,45.17,21.34,2685.72
02/23/2021,Sunday,2021-02-21,134,2067.15,0,36.58,64.32,1966.25
02/23/2021,Monday,2021-02-22,216,2758.69,0,51.64,0.0,2707.05
02/23/2021,Tuesday,2021-02-23,198,2789.63,0,56.64,35.52,2697.47
03/02/2021,Wednesday,2021-02-24,231,3444.87,0,80.26,0.0,3364.61
03/02/2021,Thursday,2021-02-25,230,2839.63,0,75.5,19.55,2744.58
03/02/2021,Friday,2021-02-26,229,3076.4,0,96.38,0.0,2980.02
03/02/2021,Saturday,2021-02-27,174,2780.16,0,121.33,0.0,2658.83
03/02/2021,Sunday,2021-02-28,140,2507.11,0,20.61,0.0,2486.5
03/02/2021,Monday,2021-03-01,193,2481.03,0,50.47,29.2,2401.36
03/02/2021,Tuesday,2021-03-02,183,2232.86,0,46.83,75.39,2110.64
03/09/2021,Wednesday,2021-03-03,244,3147.36,0,49.34,65.94,3032.08
03/09/2021,Thursday,2021-03-04,202,2685.66,0,65.23,6.89,2613.54
03/09/2021,Friday,2021-03-05,222,2975.76,0,92.94,64.06,2818.76
03/09/2021,Saturday,2021-03-06,151,2441.25,0,54.26,10.17,2376.82
03/09/2021,Sunday,2021-03-07,140,2308.83,0,44.38,98.13,2166.32
03/09/2021,Monday,2021-03-08,208,2678.51,0,64.25,42.34,2571.92
03/09/2021,Tuesday,2021-03-09,183,2968.67,0,35.04,100.95,2832.68
03/16/2021,Wednesday,2021-03-10,234,3180.08,0,89.64,19.64,3070.8
03/16/2021,Thursday,2021-03-11,200,2722.27,0,62.64,25.14,2634.49
03/16/2021,Friday,2021-03-12,213,3029.82,0,108.34,20.64,2900.84
03/16/2021,Saturday,2021-03-13,161,2655.94,0,68.96,25.81,2561.17
03/16/2021,Sunday,2021-03-14,156,2371.0,0,53.67,11.96,2305.37
03/16/2021,Monday,2021-03-15,211,2589.69,0,40.87,24.1,2524.72
03/16/2021,Tuesday,2021-03-16,204,3198.48,0,69.94,44.94,3083.6
03/23/2021,Wednesday,2021-03-17,199,3068.38,0,58.02,62.1,2948.26
03/23/2021,Thursday,2021-03-18,236,3390.3,0,89.32,0.0,3300.98
03/23/2021,Friday,2021-03-19,233,3202.57,0,64.07,0.0,3138.5
03/23/2021,Saturday,2021-03-20,206,3334.69,0,59.24,13.81,3261.64
03/23/2021,Sunday,2021-03-21,160,2644.21,0,73.62,42.75,2527.84
03/23/2021,Monday,2021-03-22,185,2258.96,0,53.6,6.89,2198.47
03/23/2021,Tuesday,2021-03-23,225,3168.69,0,58.27,17.76,3092.66
03/30/2021,Wednesday,2021-03-24,220,3181.74,0,110.9,36.5,3034.34
03/30/2021,Thursday,2021-03-25,253,3710.84,0,87.64,31.88,3591.32
03/30/2021,Friday,2021-03-26,231,3738.49,0,40.94,29.15,3668.4
03/30/2021,Saturday,2021-03-27,181,2925.77,0,114.58,43.95,2767.24
03/30/2021,Sunday,2021-03-28,158,2951.58,0,32.22,0.0,2919.36
03/30/2021,Monday,2021-03-29,241,3307.72,0,86.21,0.0,3221.51
03/30/2021,Tuesday,2021-03-30,243,3922.95,0,90.12,22.92,3809.91
04/06/2021,Wednesday,2021-03-31,218,2974.72,0,75.38,14.11,2885.23
04/06/2021,Thursday,2021-04-01,245,3291.94,0,100.54,11.58,3179.82
04/06/2021,Friday,2021-04-02,227,3450.96,0,57.66,15.87,3377.43
04/06/2021,Saturday,2021-04-03,140,1918.75,0,41.8,43.05,1833.9
04/06/2021,Sunday,2021-04-04,0,0.0,0,0.0,0.0,0.0
04/06/2021,Monday,2021-04-05,212,2931.5,0,63.94,51.3,2816.26
04/06/2021,Tuesday,2021-04-06,269,4071.34,0,346.26,37.03,3688.05
04/13/2021,Wednesday,2021-04-07,225,2783.75,0,37.26,4.24,2742.25
04/13/2021,Thursday,2021-04-08,223,2880.23,0,76.95,31.9,2771.38
04/13/2021,Friday,2021-04-09,214,2808.18,0,71.27,17.21,2719.7
04/13/2021,Saturday,2021-04-10,206,3249.86,0,80.55,32.6,3136.71
04/13/2021,Sunday,2021-04-11,152,2489.0,0,33.72,0.0,2455.28
04/13/2021,Monday,2021-04-12,219,2902.62,0,52.19,0.0,2850.43
04/13/2021,Tuesday,2021-04-13,230,3373.5,0,117.75,0.0,3255.75
04/20/2021,Wednesday,2021-04-14,214,2762.94,0,78.8,40.1,2644.04
04/20/2021,Thursday,2021-04-15,233,3102.6,0,86.16,27.76,2988.68
04/20/2021,Friday,2021-04-16,210,2905.98,0,58.61,15.69,2831.68
04/20/2021,Saturday,2021-04-17,184,3316.74,0,129.06,32.16,3155.52
04/20/2021,Sunday,2021-04-18,152,2408.12,0,48.97,69.77,2289.38
04/20/2021,Monday,2021-04-19,206,2848.1,0,31.89,3.45,2812.76
04/20/2021,Tuesday,2021-04-20,220,3324.58,0,50.15,35.99,3238.44
04/27/2021,Wednesday,2021-04-21,218,3062.21,0,64.34,6.89,2990.98
04/27/2021,Thursday,2021-04-22,185,2420.92,0,52.42,13.62,2354.88
04/27/2021,Friday,2021-04-23,238,3331.3,0,78.55,33.15,3219.6
04/27/2021,Saturday,2021-04-24,179,3000.72,0,51.79,52.23,2896.7
04/27/2021,Sunday,2021-04-25,159,2614.03,0,47.09,0.0,2566.94
04/27/2021,Monday,2021-04-26,210,2761.41,0,52.09,3.45,2705.87
04/27/2021,Tuesday,2021-04-27,202,3086.26,0,80.8,45.55,2959.91
05/04/2021,Wednesday,2021-04-28,216,3538.89,0,48.9,24.48,3465.51
05/04/2021,Thursday,2021-04-29,239,3109.9,0,74.95,17.13,3017.82
05/04/2021,Friday,2021-04-30,222,3087.19,0,91.54,57.11,2938.54
05/04/2021,Saturday,2021-05-01,177,2567.36,0,67.02,36.28,2464.06
05/04/2021,Sunday,2021-05-02,163,2766.64,0,36.08,0.0,2730.56
05/04/2021,Monday,2021-05-03,202,2971.37,0,87.34,0.0,2884.03
05/04/2021,Tuesday,2021-05-04,228,3608.44,0,101.27,49.23,3457.94
05/11/2021,Wednesday,2021-05-05,222,3276.01,0,97.74,15.36,3162.91
05/11/2021,Thursday,2021-05-06,215,3026.14,0,81.35,38.17,2906.62
05/11/2021,Friday,2021-05-07,228,3125.12,0,92.29,16.2,3016.63
05/11/2021,Saturday,2021-05-08,176,2591.89,0,79.93,59.91,2452.05
05/11/2021,Sunday,2021-05-09,157,2415.37,0,96.5,0.0,2318.87
05/11/2021,Monday,2021-05-10,202,2531.69,0,129.08,3.45,2399.16
05/11/2021,Tuesday,2021-05-11,171,2961.5,0,74.57,25.08,2861.85
05/18/2021,Wednesday,2021-05-12,217,3113.07,0,110.14,23.22,2979.71
05/18/2021,Thursday,2021-05-13,230,2925.0,0,91.48,26.94,2806.58
05/18/2021,Friday,2021-05-14,204,3268.94,0,101.6,0.0,3167.34
05/18/2021,Saturday,2021-05-15,193,2989.79,0,96.2,21.72,2871.87
05/18/2021,Sunday,2021-05-16,135,2130.67,0,74.78,0.0,2055.89
05/18/2021,Monday,2021-05-17,227,2896.9,0,131.62,3.45,2761.83
05/18/2021,Tuesday,2021-05-18,180,3229.69,0,97.04,70.03,3062.62
05/25/2021,Wednesday,2021-05-19,230,3016.92,0,106.04,43.22,2867.66
05/25/2021,Thursday,2021-05-20,220,2881.76,0,90.15,13.51,2778.1
05/25/2021,Friday,2021-05-21,242,3253.81,0,104.59,7.93,3141.29
05/25/2021,Saturday,2021-05-22,212,3499.53,0,123.6,10.86,3365.07
05/25/2021,Sunday,2021-05-23,159,2614.91,0,94.81,0.0,2520.1
05/25/2021,Monday,2021-05-24,204,2583.1,0,105.57,3.45,2474.08
05/25/2021,Tuesday,2021-05-25,214,3513.31,0,75.97,13.02,3424.32
06/01/2021,Wednesday,2021-05-26,235,3030.45,0,45.83,19.62,2965.0
06/01/2021,Thursday,2021-05-27,271,4073.42,0,116.57,43.35,3913.5
06/01/2021,Friday,2021-05-28,213,3179.94,0,102.39,19.15,3058.4
06/01/2021,Saturday,2021-05-29,165,2422.02,0,84.86,21.72,2315.44
06/01/2021,Sunday,2021-05-30,120,2029.56,0,106.92,100.05,1822.59
06/01/2021,Monday,2021-05-31,109,1772.71,0,74.14,41.98,1656.59
06/01/2021,Tuesday,2021-06-01,189,4523.21,0,65.11,26.85,4431.25
06/08/2021,Wednesday,2021-06-02,244,3852.75,0,109.29,10.17,3733.29
06/08/2021,Thursday,2021-06-03,216,2997.52,0,91.88,46.16,2859.48
06/08/2021,Friday,2021-06-04,209,3141.71,0,112.89,22.92,3005.9
06/08/2021,Saturday,2021-06-05,162,2342.87,0,68.51,56.21,2218.15
06/08/2021,Sunday,2021-06-06,156,2650.33,0,89.93,0.0,2560.4
06/08/2021,Monday,2021-06-07,220,2868.47,0,132.85,70.02,2665.6
06/08/2021,Tuesday,2021-06-08,177,3091.27,0,59.07,27.8,3004.4
06/15/2021,Wednesday,2021-06-09,236,3205.58,0,94.87,26.31,3084.4
06/15/2021,Thursday,2021-06-10,233,3678.67,0,84.91,60.85,3532.91
06/15/2021,Friday,2021-06-11,224,3543.15,0,136.66,36.09,3370.4
06/15/2021,Saturday,2021-06-12,162,2967.34,0,94.0,0.0,2873.34
06/15/2021,Sunday,2021-06-13,180,3041.51,0,90.32,25.5,2925.69
06/15/2021,Monday,2021-06-14,216,2806.16,0,62.6,16.63,2726.93
06/15/2021,Tuesday,2021-06-15,191,3082.11,0,39.56,2.2,3040.35
06/22/2021,Wednesday,2021-06-16,226,3134.81,0,73.99,15.48,3045.34
06/22/2021,Thursday,2021-06-17,239,3370.62,0,96.7,20.52,3253.4
06/22/2021,Friday,2021-06-18,206,3154.1,0,50.69,0.0,3103.41
06/22/2021,Saturday,2021-06-19,187,3090.6,0,78.23,6.87,3005.5
06/22/2021,Sunday,2021-06-20,127,2100.09,0,11.41,6.3,2082.38
06/22/2021,Monday,2021-06-21,219,2861.01,0,50.43,7.08,2803.5
06/22/2021,Tuesday,2021-06-22,193,3328.16,0,104.99,16.38,3206.79
06/29/2021,Wednesday,2021-06-23,203,2965.27,0,105.18,0.0,2860.09
06/29/2021,Thursday,2021-06-24,234,3805.57,0,108.83,0.0,3696.74
06/29/2021,Friday,2021-06-25,218,3266.15,0,52.12,8.19,3205.84
06/29/2021,Saturday,2021-06-26,190,3266.69,0,29.2,40.64,3196.85
06/29/2021,Sunday,2021-06-27,144,2242.69,0,44.77,6.89,2191.03
06/29/2021,Monday,2021-06-28,227,2935.6,0,81.28,4.49,2849.83
06/29/2021,Tuesday,2021-06-29,248,3747.18,0,42.03,25.13,3680.02
07/06/2021,Wednesday,2021-06-30,220,2999.77,0,73.51,37.68,2888.58
07/06/2021,Thursday,2021-07-01,248,3312.91,0,70.08,19.13,3223.7
07/06/2021,Friday,2021-07-02,191,2613.75,0,58.5,0.0,2555.25
07/06/2021,Saturday,2021-07-03,171,2675.4,0,23.34,2.2,2649.86
07/06/2021,Sunday,2021-07-04,114,1920.35,0,18.99,0.0,1901.36
07/06/2021,Monday,2021-07-05,153,2515.56,0,28.1,0.0,2487.46
07/06/2021,Tuesday,2021-07-06,194,3262.95,0,71.26,17.13,3174.56
07/13/2021,Wednesday,2021-07-07,197,2687.0,0,57.89,33.78,2595.33
07/13/2021,Thursday,2021-07-08,244,3264.64,0,89.78,47.06,3127.8
07/13/2021,Friday,2021-07-09,191,2775.85,0,76.41,31.67,2667.77
07/13/2021,Saturday,2021-07-10,178,2713.8,0,29.17,48.03,2636.6
07/13/2021,Sunday,2021-07-11,164,2596.73,0,51.26,34.7,2510.77
07/13/2021,Monday,2021-07-12,232,3061.82,0,40.46,3.45,3017.91
07/13/2021,Tuesday,2021-07-13,243,4155.98,0,170.8,0.0,3985.18
07/20/2021,Wednesday,2021-07-14,210,3133.55,0,47.08,28.43,3058.04
07/20/2021,Thursday,2021-07-15,251,3450.8,0,37.84,2.85,3410.11
07/20/2021,Friday,2021-07-16,213,2944.76,0,112.84,3.95,2827.97
07/20/2021,Saturday,2021-07-17,190,2899.21,0,21.23,22.83,2855.15
07/20/2021,Sunday,2021-07-18,163,2634.44,0,20.13,0.0,2614.31
07/20/2021,Monday,2021-07-19,229,2993.82,0,64.4,12.58,2916.84
07/20/2021,Tuesday,2021-07-20,236,3869.49,0,58.63,43.26,3767.6
07/27/2021,Wednesday,2021-07-21,237,3465.43,0,68.86,7.13,3389.44
07/27/2021,Thursday,2021-07-22,262,3565.75,0,79.56,3.8,3482.39
07/27/2021,Friday,2021-07-23,232,3103.88,0,82.32,15.0,3006.56
07/27/2021,Saturday,2021-07-24,192,3039.81,0,52.89,25.26,2961.66
07/27/2021,Sunday,2021-07-25,203,3301.2,0,75.02,11.66,3214.52
07/27/2021,Monday,2021-07-26,254,3207.18,0,50.05,3.45,3153.68
07/27/2021,Tuesday,2021-07-27,234,4105.96,0,64.01,24.93,4017.02
08/03/2021,Wednesday,2021-07-28,235,3483.49,0,74.33,2.44,3406.72
08/03/2021,Thursday,2021-07-29,274,3609.12,0,101.24,38.96,3468.92
08/03/2021,Friday,2021-07-30,202,3254.83,0,305.68,0.0,2949.15
08/03/2021,Saturday,2021-07-31,200,3014.91,0,26.84,3.45,2984.62
08/03/2021,Sunday,2021-08-01,191,3019.9,0,27.11,3.45,2989.34
08/03/2021,Monday,2021-08-02,218,3187.71,0,58.88,6.89,3121.94
08/03/2021,Tuesday,2021-08-03,238,3709.82,0,85.48,11.17,3613.17
08/10/2021,Wednesday,2021-08-04,245,3534.08,0,39.98,4.19,3489.91
08/10/2021,Thursday,2021-08-05,254,3434.73,0,90.68,45.01,3299.04
08/10/2021,Friday,2021-08-06,228,3197.01,0,25.1,3.94,3167.97
08/10/2021,Saturday,2021-08-07,194,3741.54,0,43.6,24.75,3673.19
08/10/2021,Sunday,2021-08-08,172,2485.16,0,21.36,49.47,2414.33
08/10/2021,Monday,2021-08-09,248,3610.57,0,59.7,63.09,3487.78
08/10/2021,Tuesday,2021-08-10,221,3904.26,0,69.14,33.0,3802.12
08/31/2021,Wednesday,2021-08-25,204,2548.48,0,39.59,18.75,2490.14
08/31/2021,Thursday,2021-08-26,264,3728.09,0,26.09,41.16,3660.84
08/31/2021,Friday,2021-08-27,200,2604.63,0,28.82,37.3,2538.51
08/31/2021,Saturday,2021-08-28,177,2723.69,0,22.84,11.17,2689.68
08/31/2021,Sunday,2021-08-29,148,2580.22,0,52.75,9.74,2517.73
08/31/2021,Monday,2021-08-30,222,2674.82,0,35.1,0.0,2639.72
08/31/2021,Tuesday,2021-08-31,211,3570.92,0,43.78,65.7,3461.44
09/07/2021,Wednesday,2021-09-01,247,3978.56,0,157.59,34.65,3786.32
09/07/2021,Thursday,2021-09-02,292,3989.68,0,62.13,18.07,3909.48
09/07/2021,Friday,2021-09-03,234,3217.01,0,40.63,55.21,3121.17
09/07/2021,Saturday,2021-09-04,149,2293.7,0,39.09,32.71,2221.9
09/07/2021,Sunday,2021-09-05,161,2693.27,0,59.36,3.97,2629.94
09/07/2021,Monday,2021-09-06,157,2860.2,0,28.22,11.17,2820.81
09/07/2021,Tuesday,2021-09-07,228,3346.44,0,58.38,4.59,3283.47
09/14/2021,Wednesday,2021-09-08,211,2768.87,0,70.63,0.0,2698.24
09/14/2021,Thursday,2021-09-09,232,3163.48,0,64.98,71.29,3027.21
09/14/2021,Friday,2021-09-10,211,3046.5,0,55.68,28.04,2962.78
09/14/2021,Saturday,2021-09-11,171,2645.44,0,31.21,14.66,2599.57
09/14/2021,Sunday,2021-09-12,155,2542.85,0,23.1,5.69,2514.06
09/14/2021,Monday,2021-09-13,226,3086.2,0,52.35,0.0,3033.85
09/14/2021,Tuesday,2021-09-14,192,2892.27,0,49.78,9.79,2832.7
09/21/2021,Wednesday,2021-09-15,198,2708.37,0,28.82,43.76,2635.79
09/21/2021,Thursday,2021-09-16,227,2912.63,0,66.34,8.23,2838.06
09/21/2021,Friday,2021-09-17,219,2914.94,0,59.01,17.34,2838.59
09/21/2021,Saturday,2021-09-18,194,3265.75,0,57.3,39.66,3168.79
09/21/2021,Sunday,2021-09-19,148,2562.59,0,23.09,0.0,2539.5
09/21/2021,Monday,2021-09-20,204,2743.05,0,55.82,11.17,2676.06
09/21/2021,Tuesday,2021-09-21,206,3488.26,0,48.15,29.19,3410.92
09/28/2021,Wednesday,2021-09-22,222,3179.68,0,25.73,8.1,3145.85
09/28/2021,Thursday,2021-09-23,190,2575.88,0,54.96,24.65,2496.27
09/28/2021,Friday,2021-09-24,215,3000.75,0,41.73,21.34,2937.68
09/28/2021,Saturday,2021-09-25,189,3919.87,0,257.23,44.72,3617.92
09/28/2021,Sunday,2021-09-26,159,2843.16,0,82.96,0.0,2760.2
09/28/2021,Monday,2021-09-27,193,2422.72,0,51.19,18.95,2352.58
09/28/2021,Tuesday,2021-09-28,191,3019.45,0,40.72,22.43,2956.3
10/05/2021,Wednesday,2021-09-29,196,2465.56,0,68.25,16.21,2381.1
10/05/2021,Thursday,2021-09-30,208,2708.09,0,52.72,3.54,2651.83
10/05/2021,Friday,2021-10-01,205,2514.56,0,43.46,19.34,2451.76
10/05/2021,Saturday,2021-10-02,175,2551.3,0,23.98,0.0,2527.32
10/05/2021,Sunday,2021-10-03,106,1852.0,0,31.52,0.0,1820.48
10/05/2021,Monday,2021-10-04,239,2932.72,0,47.57,11.06,2874.09
10/05/2021,Tuesday,2021-10-05,195,3072.1,0,69.6,44.94,2957.56
10/12/2021,Wednesday,2021-10-06,194,2604.94,0,52.25,30.23,2522.46
10/12/2021,Thursday,2021-10-07,232,3457.11,0,205.42,5.53,3246.16
10/12/2021,Friday,2021-10-08,230,3176.76,0,49.24,0.0,3127.52
10/12/2021,Saturday,2021-10-09,169,2661.15,0,27.53,14.81,2618.81
10/12/2021,Sunday,2021-10-10,141,2409.57,0,21.83,0.0,2387.74
10/12/2021,Monday,2021-10-11,197,2509.68,0,36.87,0.0,2472.81
10/12/2021,Tuesday,2021-10-12,221,3441.51,0,76.91,0.0,3364.6
10/19/2021,Wednesday,2021-10-13,230,3038.84,0,86.79,28.23,2923.82
10/19/2021,Thursday,2021-10-14,219,2943.88,0,33.09,14.32,2896.47
10/19/2021,Friday,2021-10-15,198,2853.19,0,42.79,9.17,2801.23
10/19/2021,Saturday,2021-10-16,171,2672.74,0,53.28,11.47,2607.99
10/19/2021,Sunday,2021-10-17,108,1725.34,0,11.78,0.0,1713.56
10/19/2021,Monday,2021-10-18,214,2783.08,0,33.52,33.49,2716.07
10/19/2021,Tuesday,2021-10-19,205,3194.97,0,69.1,12.62,3113.25
10/26/2021,Wednesday,2021-10-20,192,3975.8,0,60.52,20.12,3895.16
10/26/2021,Thursday,2021-10-21,212,2962.1,0,71.6,0.0,2890.5
10/26/2021,Friday,2021-10-22,220,2958.7,0,37.96,75.85,2844.89
10/26/2021,Saturday,2021-10-23,166,2861.1,0,30.47,0.0,2830.63
10/26/2021,Sunday,2021-10-24,140,2391.18,0,22.66,11.17,2357.35
10/26/2021,Monday,2021-10-25,178,2432.82,0,35.4,0.0,2397.42
10/26/2021,Tuesday,2021-10-26,212,3245.43,0,65.79,0.0,3179.64
11/02/2021,Wednesday,2021-10-27,211,2581.72,0,17.34,6.18,2558.2
11/02/2021,Thursday,2021-10-28,210,2924.08,0,68.46,0.0,2855.62
11/02/2021,Friday,2021-10-29,220,2819.42,0,60.83,8.28,2750.31
11/02/2021,Saturday,2021-10-30,148,2509.61,0,99.3,45.45,2364.86
11/02/2021,Sunday,2021-10-31,151,2358.99,0,88.04,31.19,2239.76
11/02/2021,Monday,2021-11-01,228,2758.61,0,48.17,11.47,2698.97
11/02/2021,Tuesday,2021-11-02,184,3396.5,0,45.21,74.21,3277.08
11/09/2021,Wednesday,2021-11-03,208,2851.74,0,110.7,30.88,2710.16
11/09/2021,Thursday,2021-11-04,217,2774.33,0,50.65,22.94,2700.74
11/09/2021,Friday,2021-11-05,220,2949.59,0,49.07,43.74,2856.78
11/09/2021,Saturday,2021-11-06,155,2536.05,0,29.44,30.02,2476.59
11/09/2021,Sunday,2021-11-07,115,1814.39,0,11.57,0.0,1802.82
11/09/2021,Monday,2021-11-08,187,2440.33,0,67.28,14.66,2358.39
11/09/2021,Tuesday,2021-11-09,210,3188.92,0,13.47,23.43,3152.02
11/16/2021,Wednesday,2021-11-10,189,2264.08,0,46.16,16.54,2201.38
11/16/2021,Thursday,2021-11-11,218,2977.36,0,49.44,48.71,2879.21
11/16/2021,Friday,2021-11-12,215,2931.53,0,40.39,35.46,2855.68
11/16/2021,Saturday,2021-11-13,145,2306.83,0,29.43,12.26,2265.14
11/16/2021,Sunday,2021-11-14,134,2118.86,0,38.31,0.0,2080.55
11/16/2021,Monday,2021-11-15,227,2901.45,0,10.15,0.0,2891.3
11/16/2021,Tuesday,2021-11-16,211,3331.46,0,39.2,41.08,3251.18
11/23/2021,Wednesday,2021-11-17,213,2861.44,0,30.62,16.35,2814.47
11/23/2021,Thursday,2021-11-18,226,2887.43,0,62.87,12.75,2811.81
11/23/2021,Friday,2021-11-19,227,3456.21,0,28.31,20.34,3407.56
11/23/2021,Saturday,2021-11-20,127,2186.31,0,195.82,37.37,1953.12
11/23/2021,Sunday,2021-11-21,143,2209.15,0,23.33,40.17,2145.65
11/23/2021,Monday,2021-11-22,191,2569.83,0,53.2,0.0,2516.63
11/23/2021,Tuesday,2021-11-23,207,2880.72,0,55.93,38.88,2785.91
11/30/2021,Wednesday,2021-11-24,164,2305.62,0,28.24,10.68,2266.7
11/30/2021,Thursday,2021-11-25,0,0.0,0,0.0,0.0,0.0
11/30/2021,Friday,2021-11-26,121,3114.13,0,386.71,55.14,2672.28
11/30/2021,Saturday,2021-11-27,99,1441.1,0,27.73,12.26,1401.11
11/30/2021,Sunday,2021-11-28,156,2427.09,0,27.93,0.0,2399.16
11/30/2021,Monday,2021-11-29,210,2582.18,0,40.3,0.0,2541.88
11/30/2021,Tuesday,2021-11-30,220,3410.86,0,41.79,30.71,3338.36
12/07/2021,Wednesday,2021-12-01,226,3093.58,0,44.7,6.38,3042.5
12/07/2021,Thursday,2021-12-02,251,3118.19,0,43.13,40.71,3034.35
12/07/2021,Friday,2021-12-03,216,3356.13,0,56.84,0.0,3299.29
12/07/2021,Saturday,2021-12-04,147,2300.49,0,53.57,28.79,2218.13
12/07/2021,Sunday,2021-12-05,134,2201.27,0,29.1,6.38,2165.79
12/07/2021,Monday,2021-12-06,192,2352.21,0,39.07,0.0,2313.14
12/07/2021,Tuesday,2021-12-07,185,3202.17,0,276.67,36.33,2889.17
12/14/2021,Wednesday,2021-12-08,214,2765.54,0,47.16,23.83,2694.55
12/14/2021,Thursday,2021-12-09,222,2981.34,0,70.27,34.26,2876.81
12/14/2021,Friday,2021-12-10,195,2744.67,0,25.24,25.87,2693.56
12/14/2021,Saturday,2021-12-11,163,2624.45,0,52.44,10.86,2561.15
12/14/2021,Sunday,2021-12-12,143,2140.16,0,27.52,0.0,2112.64
12/14/2021,Monday,2021-12-13,203,2738.51,0,49.36,16.55,2672.6
12/14/2021,Tuesday,2021-12-14,232,3646.16,0,67.17,25.5,3553.49
12/21/2021,Wednesday,2021-12-15,254,3279.94,0,99.95,6.89,3173.1
