week_ending_date,Account,Wed - 1,Wed - 2,Thu - 3,Thu - 4,Fri - 5,Fri - 6,Sat - 7,Sat - 8,Sun - 9,Sun - 10,Mon - 11,Mon - 12,Tue - 13,Tue - 14,Totals
07/20/2021,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/20/2021,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/20/2021,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/20/2021,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/20/2021,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/20/2021,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/20/2021,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/20/2021,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/20/2021,DMR - 5083.0,44.08,23.93,37.43,42.1,29.54,37.410000000000004,16.9,22.56,3.89,23.16,46.209999999999994,18.94,52.68000000000001,14.78,413.60999999999996
07/20/2021,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/20/2021,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/20/2021,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/20/2021,DAILY TOTALS - 0.0,44.08,23.93,37.43,42.1,29.54,37.410000000000004,16.9,32.41,3.89,23.16,46.209999999999994,18.94,52.68000000000001,14.78,423.4599999999999
07/27/2021,0 - 0.0,07/21/2021,07/21/2021,07/22/2021,07/22/2021,07/23/2021,07/23/2021,07/24/2021,07/24/2021,07/25/2021,07/25/2021,07/26/2021,07/26/2021,07/27/2021,07/27/2021,0.0
07/27/2021,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Beverages - 4316.0,10.47,0,0,0,0,0,0,0,0,6.98,0,0,0,0,17.450000000000003
07/27/2021,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,DMR - 5083.0,39.2,42.81,14.6,82.83,33.44,42.79,23.98,26.56,16.21,52.72,45.879999999999995,24.37,46.519999999999996,28.3,520.2099999999999
07/27/2021,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
07/27/2021,DAILY TOTALS - 0.0,49.67,42.81,14.6,82.83,33.44,42.79,23.98,26.56,16.21,59.7,45.879999999999995,24.37,46.519999999999996,28.3,537.66
08/03/2021,0 - 0.0,07/28/2021,07/28/2021,07/29/2021,07/29/2021,07/30/2021,07/30/2021,07/31/2021,07/31/2021,08/01/2021,08/01/2021,08/02/2021,08/02/2021,08/03/2021,08/03/2021,0.0
08/03/2021,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Beverages - 4316.0,0,0,0,0,0,0,6.98,0,0,0,0,0,6.98,0,13.96
08/03/2021,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,DMR - 5083.0,38.43,25.02,29.939999999999998,52.9,30.270000000000003,40.07,0,45.78,13.42,21.48,55.67,23.02,46.5,24.15,446.65
08/03/2021,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/03/2021,DAILY TOTALS - 0.0,38.43,25.02,29.939999999999998,52.9,30.270000000000003,40.07,6.98,45.78,13.42,21.48,55.67,23.02,53.480000000000004,24.15,460.61
08/10/2021,0 - 0.0,08/04/2021,08/04/2021,08/05/2021,08/05/2021,08/06/2021,08/06/2021,08/07/2021,08/07/2021,08/08/2021,08/08/2021,08/09/2021,08/09/2021,08/10/2021,08/10/2021,0.0
08/10/2021,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Beverages - 4316.0,0,0,0,0,0,11.34,0,0,0,0,0,0,0,0,11.34
08/10/2021,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,DMR - 5083.0,43.74,20.5,49.92,14.07,18.9,35.5,17.26,40.53,13.54,25.74,51.68000000000001,36.47,38.02,24.96,430.83
08/10/2021,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/10/2021,DAILY TOTALS - 0.0,43.74,20.5,49.92,14.07,18.9,46.84,17.26,40.53,13.54,25.74,51.68000000000001,36.47,38.02,24.96,442.17
08/31/2021,0 - 0.0,08/25/2021,08/25/2021,08/26/2021,08/26/2021,08/27/2021,08/27/2021,08/28/2021,08/28/2021,08/29/2021,08/29/2021,08/30/2021,08/30/2021,08/31/2021,08/31/2021,0.0
08/31/2021,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,DMR - 5083.0,25.020000000000003,43.11,32.46,40.78,33.61,35.65,19.92,16.69,22.67,20.96,66.78,22.72,45.519999999999996,33.48,459.37
08/31/2021,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
08/31/2021,DAILY TOTALS - 0.0,25.020000000000003,43.11,32.46,40.78,33.61,35.65,19.92,16.69,22.67,20.96,66.78,22.72,45.519999999999996,33.48,459.37
09/07/2021,0 - 0.0,09/01/2021,09/01/2021,09/02/2021,09/02/2021,09/03/2021,09/03/2021,09/04/2021,09/04/2021,09/05/2021,09/05/2021,09/06/2021,09/06/2021,09/07/2021,09/07/2021,0.0
09/07/2021,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,DMR - 5083.0,51.76,33.71,50.7,31.4,34.22,39.03,23.2,9.74,20.509999999999998,20.49,25.490000000000002,28.14,33.16,44.81,446.36000000000007
09/07/2021,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/07/2021,DAILY TOTALS - 0.0,51.76,33.71,50.7,31.4,34.22,39.03,23.2,9.74,20.509999999999998,20.49,25.490000000000002,28.14,33.16,44.81,446.36000000000007
09/14/2021,0 - 0.0,09/08/2021,09/08/2021,09/09/2021,09/09/2021,09/10/2021,09/10/2021,09/11/2021,09/11/2021,09/12/2021,09/12/2021,09/13/2021,09/13/2021,09/14/2021,09/14/2021,0.0
09/14/2021,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,Produce - 4315.0,0,0,0,0,0,0,82.83,0,0,0,0,0,0,0,82.83
09/14/2021,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,Equipment Maintenance - 5244.0,0,5.35,0,0,0,0,0,0,0,0,0,0,0,0,5.35
09/14/2021,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,DMR - 5083.0,48.669999999999995,17.35,50.08,16.47,23.42,47.03,19.84,32.56,0,46.7,61.879999999999995,27.73,25.009999999999998,44.06999999999999,460.81
09/14/2021,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/14/2021,DAILY TOTALS - 0.0,48.669999999999995,22.700000000000003,50.08,16.47,23.42,47.03,102.67,32.56,0,46.7,61.879999999999995,27.73,25.009999999999998,44.06999999999999,548.99
09/21/2021,0 - 0.0,09/15/2021,09/15/2021,09/16/2021,09/16/2021,09/17/2021,09/17/2021,09/18/2021,09/18/2021,09/19/2021,09/19/2021,09/20/2021,09/20/2021,09/21/2021,09/21/2021,0.0
09/21/2021,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,DMR - 5083.0,37.06,23.3,55.870000000000005,17.67,44.29,48.019999999999996,13.21,26.05,20.27,30.4,38.51,19.259999999999998,43.510000000000005,13,430.4199999999999
09/21/2021,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/21/2021,DAILY TOTALS - 0.0,37.06,23.3,55.870000000000005,17.67,44.29,48.019999999999996,13.21,26.05,20.27,30.4,38.51,19.259999999999998,43.510000000000005,13,430.4199999999999
09/28/2021,0 - 0.0,09/22/2021,09/22/2021,09/23/2021,09/23/2021,09/24/2021,09/24/2021,09/25/2021,09/25/2021,09/26/2021,09/26/2021,09/27/2021,09/27/2021,09/28/2021,09/28/2021,0.0
09/28/2021,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,DMR - 5083.0,53.22,20.36,51.52,21.93,25.64,46.68,12,32.15,15.87,22.75,25.3,43.980000000000004,32.61,19.16,423.1700000000001
09/28/2021,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
09/28/2021,DAILY TOTALS - 0.0,53.22,20.36,51.52,21.93,25.64,46.68,12,32.15,15.87,22.75,25.3,43.980000000000004,32.61,19.16,423.1700000000001
10/05/2021,0 - 0.0,09/29/2021,09/29/2021,09/30/2021,09/30/2021,10/01/2021,10/01/2021,10/02/2021,10/02/2021,10/03/2021,10/03/2021,10/04/2021,10/04/2021,10/05/2021,10/05/2021,0.0
10/05/2021,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10/05/2021,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10/05/2021,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10/05/2021,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10/05/2021,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10/05/2021,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
