week_ending_date,Manager Freebies,Employee Freebies,Promo,Waste,Total Freebies
01/04/2022,55.98,62.82,391.79,0.0,510.59000000000003
01/11/2022,74.35,92.46,434.55,0.0,601.36
01/18/2022,42.54,90.31,459.19,38.35,630.39
01/25/2022,74.9,82.85,530.89,0.0,688.64
02/01/2022,38.44,102.14,599.55,19.47,759.5999999999999
02/08/2022,35.1,68.62,486.17,0.0,589.89
02/15/2022,59.77,108.34,454.64,0.0,622.75
02/22/2022,69.1,157.33,439.09,0.0,665.52
03/01/2022,21.74,0.0,587.89,0.0,609.63
