week_ending_date,Bread 4311,Food 4312,Sides 4313,Paper 4314,Produce 4315,Beverage 4316,Catering 4320,Operating Supplies 5220,Sub Total COGS,Discounted Total COGS,Cash Over Under,Manager,InShop,Driver,Tax,DMR,Penalty Pay,Total,Vacation,Training Pay,Vacation Tax,Training Tax,Total Vacation/Training,Total Labor Cost,Manager Freebies,Employee Freebies,Promo,Waste,Total Freebies
01/04/2022,0.029755450500357186,0.1370435157501302,0.038137873419351924,0.013038434062690441,0.015663404098504356,0.015793755761770115,0.002801004411443754,0,0.2522334380042481,0.252501773999077,3.71,2833.0004,539.9901,972.318,497.5378,352.8,0.0,5195.6463,0.0,0.0,0.0,0.0,0.0,5195.6463,55.98,62.82,391.79,0.0,510.59000000000003
01/11/2022,0.03326734101376171,0.14044586537733703,0.04339680445066699,0.014688822252858114,0.01798203688107614,0.018384505394359537,0.0026597849170119136,0,0.27082516028707143,0.27082516028707143,80.92,2325.5805,666.0081,1123.3207,471.1571,389.16,0.0,4975.2264000000005,0.0,0.0,0.0,0.0,0.0,4975.2264000000005,74.35,92.46,434.55,0.0,601.36
01/18/2022,0.03156664934599122,0.13544318320293,0.04315863592783257,0.013080118087153652,0.020616043160670727,0.01743755360020969,0.0036673177247989923,0,0.26496950104958694,0.26496950104958694,9.42,2300.9321,418.4356,995.6611,425.3708,380.93,0.0,4521.3296,0.0,0.0,0.0,0.0,0.0,4521.3296,42.54,90.31,459.19,38.35,630.39
01/25/2022,0.030604999943497423,0.14031857347031154,0.03939832478756515,0.014225239526353696,0.017639904861541898,0.01911007238873303,0.0006434217013939477,0,0.26194053667939654,0.2621487040983406,249.73,2436.2192,320.1369,1514.9638,489.0661,428.03,0.0,5188.416,0.0,0.0,0.0,0.0,0.0,5188.416,74.9,82.85,530.89,0.0,688.64
02/01/2022,0.028556178205042384,0.13453864466347026,0.04211592555934982,0.017560694699008558,0.016707246471600865,0.01530079727181078,0.002958065945206278,0,0.25773755281548905,0.2579163935087982,-24.46,2495.5006,778.0179,1380.0745,532.8364,406.04,0.0,5592.4694,0.0,0.0,0.0,0.0,0.0,5592.4694,38.44,102.14,599.55,19.47,759.5999999999999
02/08/2022,0.02821103067321505,0.1282206657816317,0.042850735022165846,0.01137100471800596,0.016026869309127847,0.022948851816246996,0.002117195180701879,0,0.2517463525010953,0.2520370043387052,149.02,1627.1238,576.3165,901.233,355.4851,265.64,0.0,3725.7984,0.0,0.0,0.0,0.0,0.0,3725.7984,35.1,68.62,486.17,0.0,589.89
02/15/2022,0.028777367791795856,0.12835972219153466,0.03849310757099263,0.014390925316266122,0.01768954486645995,0.018267625100962113,0.003965246936766413,0,0.2499435397747777,0.25013994024515684,243.44,2794.8869,746.7597,1502.5621,577.5619,441.69,0.0,6063.460599999999,0.0,0.0,0.0,0.0,0.0,6063.460599999999,59.77,108.34,454.64,0.0,622.75
02/22/2022,0.023589399438788385,0.12678466916042652,0.03757144806941813,0.014567684296484454,0.017626875235669557,0.013908818147538976,0.001660617332787389,0,0.23570951168111345,0.23589457734472422,147.54,2743.7587,795.2688,1876.5772,620.0867,474.75,0.0,6510.4414,0.0,0.0,0.0,0.0,0.0,6510.4414,69.1,157.33,439.09,0.0,665.52
03/01/2022,0.037301133909991825,0.12309747127322389,0.038072266024268865,0.013264180709798202,0.018877684484838012,0.017538404373839227,0.002348086569606938,0,0.25049922734556684,0.25074776918168207,204.61,1682.1079,547.435,1013.179,371.2917,353.47,0.0,3967.4836000000005,0.0,0.0,0.0,0.0,0.0,3967.4836000000005,21.74,0.0,587.89,0.0,609.63
