week_ending_date,Bread 4311,Food 4312,Sides 4313,Paper 4314,Produce 4315,Beverage 4316,Catering 4320,Operating Supplies 5220,Sub Total COGS,Discounted Total COGS,Cash Over Under
01/04/2022,0.029755450500357186,0.1370435157501302,0.038137873419351924,0.013038434062690441,0.015663404098504356,0.015793755761770115,0.002801004411443754,0,0.2522334380042481,0.252501773999077,3.71
01/11/2022,0.03326734101376171,0.14044586537733703,0.04339680445066699,0.014688822252858114,0.01798203688107614,0.018384505394359537,0.0026597849170119136,0,0.27082516028707143,0.27082516028707143,80.92
01/18/2022,0.03156664934599122,0.13544318320293,0.04315863592783257,0.013080118087153652,0.020616043160670727,0.01743755360020969,0.0036673177247989923,0,0.26496950104958694,0.26496950104958694,9.42
01/25/2022,0.030604999943497423,0.14031857347031154,0.03939832478756515,0.014225239526353696,0.017639904861541898,0.01911007238873303,0.0006434217013939477,0,0.26194053667939654,0.2621487040983406,249.73
02/01/2022,0.028556178205042384,0.13453864466347026,0.04211592555934982,0.017560694699008558,0.016707246471600865,0.01530079727181078,0.002958065945206278,0,0.25773755281548905,0.2579163935087982,-24.46
02/08/2022,0.02821103067321505,0.1282206657816317,0.042850735022165846,0.01137100471800596,0.016026869309127847,0.022948851816246996,0.002117195180701879,0,0.2517463525010953,0.2520370043387052,149.02
02/15/2022,0.028777367791795856,0.12835972219153466,0.03849310757099263,0.014390925316266122,0.01768954486645995,0.018267625100962113,0.003965246936766413,0,0.2499435397747777,0.25013994024515684,243.44
02/22/2022,0.023589399438788385,0.12678466916042652,0.03757144806941813,0.014567684296484454,0.017626875235669557,0.013908818147538976,0.001660617332787389,0,0.23570951168111345,0.23589457734472422,147.54
03/01/2022,0.037301133909991825,0.12309747127322389,0.038072266024268865,0.013264180709798202,0.018877684484838012,0.017538404373839227,0.002348086569606938,0,0.25049922734556684,0.25074776918168207,204.61
