week_ending_date,Account,Wed - 1,Wed - 2,Thu - 3,Thu - 4,Fri - 5,Fri - 6,Sat - 7,Sat - 8,Sun - 9,Sun - 10,Mon - 11,Mon - 12,Tue - 13,Tue - 14,Totals
01/07/2020,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/07/2020,DMR - 5083.0,13.459999999999999,1.58,19.240000000000002,41.11,33,24.31,0,46.239999999999995,0,19.49,11.75,39.03,22.23,23.56,295.0
01/07/2020,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/07/2020,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/07/2020,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/07/2020,DAILY TOTALS - 0.0,13.459999999999999,1.58,32.68,41.11,33,24.31,0,46.239999999999995,0,31.049999999999997,11.75,39.03,46.93,23.56,344.70000000000005
01/14/2020,0 - 0.0,01/08/2020,01/08/2020,01/09/2020,01/09/2020,01/10/2020,01/10/2020,01/11/2020,01/11/2020,01/12/2020,01/12/2020,01/13/2020,01/13/2020,01/14/2020,01/14/2020,0.0
01/14/2020,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,9.18,0,0,0,0,9.18
01/14/2020,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,DMR - 5083.0,28.439999999999998,32.95,35.96,30.31,33.67,35.04,0,26.64,0,22.75,38.61,20.15,0,46.03,350.54999999999995
01/14/2020,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/14/2020,DAILY TOTALS - 0.0,28.439999999999998,32.95,35.96,30.31,33.67,35.04,0,26.64,0,31.93,38.61,20.15,0,46.03,359.73
01/21/2020,0 - 0.0,01/15/2020,01/15/2020,01/16/2020,01/16/2020,01/17/2020,01/17/2020,01/18/2020,01/18/2020,01/19/2020,01/19/2020,01/20/2020,01/20/2020,01/21/2020,01/21/2020,0.0
01/21/2020,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,Operating Supplies - 5220.0,0,0,0,0,6.97,0,0,0,0,0,0,0,0,0,6.97
01/21/2020,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,0,0,0,0,8.84,0,8.84
01/21/2020,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,DMR - 5083.0,19.349999999999998,19.79,7.8,50.11,35.94,17.46,0,25.46,0,16.89,41.400000000000006,7.1,0,32.88,274.18
01/21/2020,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/21/2020,DAILY TOTALS - 0.0,19.349999999999998,19.79,7.8,50.11,42.91,17.46,0,25.46,0,16.89,41.400000000000006,7.1,8.84,32.88,289.98999999999995
01/28/2020,0 - 0.0,01/22/2020,01/22/2020,01/23/2020,01/23/2020,01/24/2020,01/24/2020,01/25/2020,01/25/2020,01/26/2020,01/26/2020,01/27/2020,01/27/2020,01/28/2020,01/28/2020,0.0
01/28/2020,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,Produce - 4315.0,0,0,0,0,22.29,0,0,0,0,0,0,0,0,0,22.29
01/28/2020,Beverages - 4316.0,0,0,0,0,8.88,0,0,0,0,0,0,0,0,0,8.88
01/28/2020,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,Miscellaneous - 5699.0,0,0,0,0,0,0,6.56,5.51,0,24.22,0,0,0,0,36.29
01/28/2020,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,DMR - 5083.0,12.4,48.03,22.9,27.47,24.9,50.11,0,27.23,2.84,7.93,25.89,9.72,38.53,10.93,308.88000000000005
01/28/2020,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01/28/2020,DAILY TOTALS - 0.0,12.4,48.03,22.9,27.47,56.07,50.11,6.56,32.74,2.84,32.15,25.89,9.72,38.53,10.93,376.34
02/04/2020,0 - 0.0,01/29/2020,01/29/2020,01/30/2020,01/30/2020,01/31/2020,01/31/2020,02/01/2020,02/01/2020,02/02/2020,02/02/2020,02/03/2020,02/03/2020,02/04/2020,02/04/2020,0.0
02/04/2020,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,Delay Order - 0.0,0,0,0,0,0,0,-56.3,0,0,0,0,0,0,0,-56.3
02/04/2020,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,Produce - 4315.0,0,0,0,0,0,0,0,0,25.990000000000002,0,0,0,8.63,0,34.620000000000005
02/04/2020,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,Miscellaneous - 5699.0,15.7,0,0,0,11.52,0,0,0,0,0,0,0,0,0,27.22
02/04/2020,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,DMR - 5083.0,21.71,32.79,8.77,41.09,32.78,31.68,6.87,22.060000000000002,2.84,19.63,4.47,29.64,4.36,51.080000000000005,309.77
02/04/2020,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/04/2020,DAILY TOTALS - 0.0,37.41,32.79,8.77,41.09,44.3,31.68,-49.43,22.060000000000002,28.830000000000002,19.63,4.47,29.64,12.990000000000002,51.080000000000005,315.31
02/11/2020,0 - 0.0,02/05/2020,02/05/2020,02/06/2020,02/06/2020,02/07/2020,02/07/2020,02/08/2020,02/08/2020,02/09/2020,02/09/2020,02/10/2020,02/10/2020,02/11/2020,02/11/2020,0.0
02/11/2020,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,8.76,0,8.76
02/11/2020,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,Miscellaneous - 5699.0,7.57,0,0,0,8.44,0,0,0,40,0,0,0,0,0,56.01
02/11/2020,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,DMR - 5083.0,10.14,28.6,14.43,36.58,13.69,36.85,0,29.71,1.47,0,15.62,37.93,44.86000000000001,17.67,287.55
02/11/2020,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/11/2020,DAILY TOTALS - 0.0,17.71,28.6,14.43,36.58,22.13,36.85,0,29.71,41.47,0,15.62,37.93,53.620000000000005,17.67,352.32
02/18/2020,0 - 0.0,02/12/2020,02/12/2020,02/13/2020,02/13/2020,02/14/2020,02/14/2020,02/15/2020,02/15/2020,02/16/2020,02/16/2020,02/17/2020,02/17/2020,02/18/2020,02/18/2020,0.0
02/18/2020,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,Produce - 4315.0,0,0,3.58,0,0,0,0,0,0,0,4.75,0,7.8,0,16.13
02/18/2020,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,Miscellaneous - 5699.0,0,0,0,14.06,12.41,0,0,0,0,0,0,0,0,0,26.47
02/18/2020,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,DMR - 5083.0,55.730000000000004,36.46,17.77,40.51,11.34,36.04,13.75,9.05,0,17.29,23.22,11.94,42.45,16.33,331.87999999999994
02/18/2020,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/18/2020,DAILY TOTALS - 0.0,55.730000000000004,36.46,21.35,54.57,23.75,36.04,13.75,9.05,0,17.29,27.97,11.94,50.25,16.33,374.48
02/25/2020,0 - 0.0,02/19/2020,02/19/2020,02/20/2020,02/20/2020,02/21/2020,02/21/2020,02/22/2020,02/22/2020,02/23/2020,02/23/2020,02/24/2020,02/24/2020,02/25/2020,02/25/2020,0.0
02/25/2020,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,10.81,0,0,0,10.81
02/25/2020,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,7.96,0,0,0,0,0,7.96
02/25/2020,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,Miscellaneous - 5699.0,0,0,0,0,0,0,0,0,38.66,0,0,0,0,0,38.66
02/25/2020,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,Training Manager Meal - 2014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,Overrings - 3315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,DMR - 5083.0,13.77,43.58,26.34,15.67,31.32,21.52,15.07,11.95,0,21.27,48.38,10.41,25.4,16.81,301.49
02/25/2020,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,0 - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,ACCOUNT TOTALS - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02/25/2020,DAILY TOTALS - 0.0,13.77,43.58,26.34,15.67,31.32,21.52,15.07,11.95,46.62,21.27,59.190000000000005,10.41,25.4,16.81,358.92
03/03/2020,0 - 0.0,02/26/2020,02/26/2020,02/27/2020,02/27/2020,02/28/2020,02/28/2020,02/29/2020,02/29/2020,03/01/2020,03/01/2020,03/02/2020,03/02/2020,03/03/2020,03/03/2020,0.0
03/03/2020,Bread - 4311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2020,Delay Order - 0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2020,House Account - 9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2020,Food - 4312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2020,Sides - 4313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2020,Paper - 4314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2020,Produce - 4315.0,0,0,0,0,0,0,0,0,0,0,14.97,0,10.32,0,25.29
03/03/2020,Beverages - 4316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2020,Catering - 4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2020,Building Maintenance - 5243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2020,Equipment Maintenance - 5244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2020,Equipment Replacement - 5245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2020,Office Supplies - 5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2020,Operating Supplies - 5220.0,0,0,0,0,0,0,0,0,0,30.28,0,0,0,0,30.28
03/03/2020,Cleaning Supplies - 5242.0,0,0,0,0,0,0,0,0,0,10.08,0,0,0,0,10.08
03/03/2020,Miscellaneous - 5699.0,21.46,0,0,0,0,0,0,0,0,0,45.34,0,0,0,66.80000000000001
03/03/2020,Cash Over/Short - 5698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2020,Outside Services - 5619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2020,Travel + Lodging - 8630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03/03/2020,Postage/Freight - 8645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
