week_ending_date,Category,Beginning Inventory USD,Purchases USD,Ending Inventory USD,COGS Prcnt as Decimal
07/21/2020,Sub Total COGS,4654.2119999999995,4404.5181999999995,4907.915800000001,0.2288478256554789
07/21/2020,Discounted COGS,0.0,0.0,0.0,0.22884782565547884
07/28/2020,Bread 4311,272.8751,581.16,317.0917,0.0322400231528182
07/28/2020,Food 4312,2916.2362000000007,1868.0766999999998,2602.4931,0.1310043495595201
07/28/2020,Sides 4313,358.9608,520.66,248.6789,0.03788403296154327
07/28/2020,Paper 4314,333.1112,177.2,314.1087,0.01178070750593231
07/28/2020,Produce 4315,254.1668,178.97,144.0802,0.017356003400870394
07/28/2020,Beverage 4316,615.8578,235.51,579.0613000000001,0.01635026683382809
07/28/2020,Catering 4320,156.7079,0.0,143.4799,0.0007942569482472074
07/28/2020,Operating Supplies 5220,0.0,0.0,0.0,0.0
07/28/2020,Sub Total COGS,4907.915800000001,3561.5766999999996,4348.9938,0.24740964036275956
07/28/2020,Discounted COGS,0.0,0.0,0.0,0.24740964036275956
08/04/2020,Bread 4311,317.0917,524.68,293.0208,0.03405856387607235
08/04/2020,Food 4312,2602.4931,2185.8591,2738.5762,0.12722061472270949
08/04/2020,Sides 4313,248.6789,582.5899999999999,347.7616,0.030009179504939802
08/04/2020,Paper 4314,314.1087,225.85999999999999,345.9006,0.01204495660992628
08/04/2020,Produce 4315,144.0802,370.5,259.4556,0.015834466030866474
08/04/2020,Beverage 4316,579.0613000000001,182.06,571.9457000000001,0.01174130057261739
08/04/2020,Catering 4320,143.4799,37.32,149.26270000000002,0.0019573758160077136
08/04/2020,Operating Supplies 5220,0.0,0.0,0.0,0.0
08/04/2020,Sub Total COGS,4348.9938,4108.8691,4705.9232,0.23286645713313947
08/04/2020,Discounted COGS,0.0,0.0,0.0,0.23286645713313947
08/11/2020,Bread 4311,293.0208,536.52,289.03560000000004,0.03176027189586727
08/11/2020,Food 4312,2738.5762,1992.1892999999998,2458.5394000000006,0.1335167890057044
08/11/2020,Sides 4313,347.7616,517.98,284.1855,0.03417243693252198
08/11/2020,Paper 4314,345.9006,123.63,258.42839999999995,0.012404438051318937
08/11/2020,Produce 4315,259.4556,227.0906,182.31820000000002,0.01787654216524819
08/11/2020,Beverage 4316,571.9457000000001,196.53999999999996,419.3147,0.020517408339738214
08/11/2020,Catering 4320,149.26270000000002,0.0,129.0818,0.0011858366415407454
08/11/2020,Operating Supplies 5220,0.0,0.0,0.0,0.0
08/11/2020,Sub Total COGS,4705.9232,3593.9498999999996,4020.9036000000006,0.2514337230319398
08/11/2020,Discounted COGS,0.0,0.0,0.0,0.2514337230319398
08/18/2020,Bread 4311,289.03560000000004,507.5792,256.9902,0.03197847418193713
08/18/2020,Food 4312,2458.5394000000006,2016.4104999999997,2339.5455999999995,0.12654532665031867
08/18/2020,Sides 4313,284.1855,659.44,349.0874,0.03523268079518235
08/18/2020,Paper 4314,258.42839999999995,313.23,369.402,0.011985834347677164
08/18/2020,Produce 4315,182.31820000000002,167.0,66.4832,0.016760970024806483
08/18/2020,Beverage 4316,419.3147,256.54999999999995,472.9539,0.012024614480207552
08/18/2020,Catering 4320,129.0818,38.58,149.8673,0.0010545126349511852
08/18/2020,Operating Supplies 5220,0.0,0.0,0.0,0.0
08/18/2020,Sub Total COGS,4020.9036000000006,3958.7896999999994,4004.3295999999996,0.23558241311508055
08/18/2020,Discounted COGS,0.0,0.0,0.0,0.2355824131150805
08/25/2020,Bread 4311,256.9902,546.88,247.1624,0.03112438116909075
08/25/2020,Food 4312,2339.5455999999995,2237.6584999999995,2169.5239,0.13460841805714344
08/25/2020,Sides 4313,349.0874,566.92,346.7003,0.0318287819618652
08/25/2020,Paper 4314,369.402,138.88,281.6911,0.012668228361534225
08/25/2020,Produce 4315,66.4832,363.6744,123.569,0.017140734238855454
08/25/2020,Beverage 4316,472.9539,371.87,623.8827,0.012352365324783147
08/25/2020,Catering 4320,149.8673,37.32,171.333,0.0008863811075920172
08/25/2020,Operating Supplies 5220,0.0,0.0,0.0,0.0
08/25/2020,Sub Total COGS,4004.3295999999996,4263.202899999999,3963.8624000000004,0.24060929022086422
