week_ending_date,Day,Date,No. Of Sales,(A) Total Dollar Sales,(B) Net Less Over rings,(C) Less Net Promo,(D) Net Less Employee Freebies,(E) Royalty Sales
02/04/2020,Tuesday,2020-02-04,163,1887.02,0,13.38,0.0,1873.64
02/11/2020,Wednesday,2020-02-05,131,1438.19,0,0.0,64.8,1373.39
02/11/2020,Thursday,2020-02-06,149,1796.32,0,5.39,0.0,1790.93
02/11/2020,Friday,2020-02-07,190,2106.51,0,24.52,0.0,2081.99
02/11/2020,Saturday,2020-02-08,151,2018.21,0,84.69,77.04,1856.48
02/11/2020,Sunday,2020-02-09,99,1363.97,0,0.0,28.41,1335.56
02/11/2020,Monday,2020-02-10,143,1573.21,0,0.0,8.96,1564.25
02/11/2020,Tuesday,2020-02-11,150,1790.87,0,24.56,11.26,1755.05
02/18/2020,Wednesday,2020-02-12,160,1813.59,0,6.08,63.18,1744.33
02/18/2020,Thursday,2020-02-13,166,1863.49,0,58.13,5.39,1799.97
02/18/2020,Friday,2020-02-14,155,1839.63,0,0.0,41.86,1797.77
02/18/2020,Saturday,2020-02-15,143,1949.12,0,15.67,66.28,1867.17
02/18/2020,Sunday,2020-02-16,113,1716.8,0,46.0,0.0,1670.8
02/18/2020,Monday,2020-02-17,160,1890.26,0,5.39,8.67,1876.2
02/18/2020,Tuesday,2020-02-18,137,1677.13,0,0.0,51.43,1625.7
02/25/2020,Wednesday,2020-02-19,161,1820.88,0,23.15,54.99,1742.74
02/25/2020,Thursday,2020-02-20,114,2031.79,0,120.21,12.47,1899.11
02/25/2020,Friday,2020-02-21,162,1887.17,0,23.15,67.47,1796.55
02/25/2020,Saturday,2020-02-22,130,1689.14,0,22.85,48.04,1618.25
02/25/2020,Sunday,2020-02-23,115,2140.16,0,49.02,15.44,2075.7
02/25/2020,Monday,2020-02-24,167,1809.64,0,0.0,5.39,1804.25
02/25/2020,Tuesday,2020-02-25,156,1883.19,0,32.9,59.79,1790.5
03/03/2020,Wednesday,2020-02-26,156,1923.83,0,20.65,42.55,1860.63
03/03/2020,Thursday,2020-02-27,157,1785.92,0,6.08,53.91,1725.93
03/03/2020,Friday,2020-02-28,152,1759.39,0,93.24,0.0,1666.15
03/03/2020,Saturday,2020-02-29,143,2026.86,0,5.99,17.15,2003.72
03/03/2020,Sunday,2020-03-01,139,1934.23,0,7.43,37.88,1888.92
03/03/2020,Monday,2020-03-02,133,1334.09,0,38.6,17.94,1277.55
03/03/2020,Tuesday,2020-03-03,141,2082.89,0,2.8,26.4,2053.69
03/10/2020,Wednesday,2020-03-04,141,1599.12,0,5.59,32.88,1560.65
03/10/2020,Thursday,2020-03-05,180,2037.47,0,0.65,8.48,2028.34
03/10/2020,Friday,2020-03-06,195,2393.14,0,19.24,58.72,2315.18
03/10/2020,Saturday,2020-03-07,138,2052.68,0,31.76,63.5,1957.42
03/10/2020,Sunday,2020-03-08,114,1503.7,0,12.85,52.22,1438.63
03/10/2020,Monday,2020-03-09,136,1666.12,0,0.0,51.12,1615.0
03/10/2020,Tuesday,2020-03-10,140,1874.94,0,22.16,43.75,1809.03
03/17/2020,Wednesday,2020-03-11,154,1760.6,0,0.0,55.22,1705.38
03/17/2020,Thursday,2020-03-12,176,2112.63,0,0.0,0.0,2112.63
03/17/2020,Friday,2020-03-13,140,1786.45,0,18.27,43.06,1725.12
03/17/2020,Saturday,2020-03-14,85,1323.09,0,137.6,44.46,1141.03
03/17/2020,Sunday,2020-03-15,63,875.88,0,0.0,6.08,869.8
03/17/2020,Monday,2020-03-16,113,1379.68,0,9.67,12.65,1357.36
03/17/2020,Tuesday,2020-03-17,108,1278.2,0,6.69,10.26,1261.25
03/24/2020,Wednesday,2020-03-18,116,1321.83,0,6.69,44.46,1270.68
03/24/2020,Thursday,2020-03-19,108,1552.73,0,8.97,12.35,1531.41
03/24/2020,Friday,2020-03-20,72,945.48,0,0.0,0.0,945.48
03/24/2020,Saturday,2020-03-21,69,958.55,0,0.0,71.68,886.87
03/24/2020,Sunday,2020-03-22,45,699.84,0,19.84,40.46,639.54
03/24/2020,Monday,2020-03-23,78,990.4,0,0.0,10.07,980.33
03/24/2020,Tuesday,2020-03-24,96,1130.18,0,13.57,32.3,1084.31
03/31/2020,Wednesday,2020-03-25,93,1163.87,0,0.0,44.46,1119.41
03/31/2020,Thursday,2020-03-26,82,1034.32,0,29.62,54.53,950.17
03/31/2020,Friday,2020-03-27,83,1281.2,0,0.0,0.0,1281.2
03/31/2020,Saturday,2020-03-28,66,940.45,0,0.0,0.0,940.45
03/31/2020,Sunday,2020-03-29,46,583.7,0,2.58,38.67,542.45
03/31/2020,Monday,2020-03-30,69,900.18,0,0.0,12.35,887.83
03/31/2020,Tuesday,2020-03-31,77,1096.93,0,0.0,12.35,1084.58
04/07/2020,Wednesday,2020-04-01,94,1439.6,0,0.0,54.53,1385.07
04/07/2020,Thursday,2020-04-02,70,938.2,0,15.0,46.55,876.65
04/07/2020,Friday,2020-04-03,80,1164.92,0,6.69,0.0,1158.23
04/07/2020,Saturday,2020-04-04,59,884.73,0,0.0,34.39,850.34
04/07/2020,Sunday,2020-04-05,56,843.59,0,6.36,19.54,817.69
04/07/2020,Monday,2020-04-06,82,1145.05,0,6.0,0.0,1139.05
04/07/2020,Tuesday,2020-04-07,67,893.3,0,0.0,12.65,880.65
04/14/2020,Wednesday,2020-04-08,79,1132.83,0,0.0,22.22,1110.61
04/14/2020,Thursday,2020-04-09,98,1410.54,0,6.88,22.12,1381.54
04/14/2020,Friday,2020-04-10,102,1601.62,0,0.0,66.58,1535.04
04/14/2020,Saturday,2020-04-11,72,1484.81,0,12.97,0.0,1471.84
04/14/2020,Sunday,2020-04-12,0,0.0,0,0.0,0.0,0.0
04/14/2020,Monday,2020-04-13,88,1188.32,0,0.0,11.96,1176.36
04/14/2020,Tuesday,2020-04-14,108,1398.96,0,0.0,12.35,1386.61
04/21/2020,Wednesday,2020-04-15,125,1839.52,0,40.0,16.26,1783.26
04/21/2020,Thursday,2020-04-16,121,1700.77,0,32.0,10.26,1658.51
04/21/2020,Friday,2020-04-17,115,1765.2,0,47.2,0.0,1718.0
04/21/2020,Saturday,2020-04-18,106,1695.7,0,46.45,29.31,1619.94
04/21/2020,Sunday,2020-04-19,70,1191.75,0,45.0,30.1,1116.65
04/21/2020,Monday,2020-04-20,127,1808.65,0,5.59,20.23,1782.83
04/21/2020,Tuesday,2020-04-21,137,2075.16,0,6.69,24.08,2044.39
04/28/2020,Wednesday,2020-04-22,117,1513.18,0,20.57,42.37,1450.24
04/28/2020,Thursday,2020-04-23,139,1982.3,0,26.95,36.07,1919.28
04/28/2020,Friday,2020-04-24,132,2185.49,0,13.57,5.47,2166.45
04/28/2020,Saturday,2020-04-25,120,1898.94,0,7.98,28.61,1862.35
04/28/2020,Sunday,2020-04-26,109,1824.14,0,30.15,0.0,1793.99
04/28/2020,Monday,2020-04-27,115,1541.25,0,26.95,12.35,1501.95
04/28/2020,Tuesday,2020-04-28,151,2092.53,0,45.91,0.0,2046.62
05/05/2020,Wednesday,2020-04-29,147,2412.08,0,55.29,22.12,2334.67
05/05/2020,Thursday,2020-04-30,161,2754.43,0,84.01,0.0,2670.42
05/05/2020,Friday,2020-05-01,163,3606.63,0,281.12,11.06,3314.45
05/05/2020,Saturday,2020-05-02,106,1963.85,0,67.72,0.0,1896.13
05/05/2020,Sunday,2020-05-03,94,1512.74,0,26.06,30.0,1456.68
05/05/2020,Monday,2020-05-04,151,1968.18,0,87.32,45.08,1835.78
05/05/2020,Tuesday,2020-05-05,136,1911.42,0,67.87,11.06,1832.49
05/12/2020,Wednesday,2020-05-06,139,1996.72,0,127.3,45.15,1824.27
05/12/2020,Thursday,2020-05-07,171,2492.66,0,93.79,0.0,2398.87
05/12/2020,Friday,2020-05-08,160,2535.89,0,147.78,0.0,2388.11
05/12/2020,Saturday,2020-05-09,116,2034.5,0,85.35,0.0,1949.15
05/12/2020,Sunday,2020-05-10,84,1550.62,0,71.49,35.48,1443.65
05/12/2020,Monday,2020-05-11,174,2349.22,0,107.17,15.54,2226.51
05/12/2020,Tuesday,2020-05-12,166,2231.39,0,105.95,55.22,2070.22
05/19/2020,Wednesday,2020-05-13,157,2333.42,0,81.25,0.0,2252.17
05/19/2020,Thursday,2020-05-14,162,2324.75,0,70.85,0.0,2253.9
05/19/2020,Friday,2020-05-15,184,2803.9,0,120.15,12.35,2671.4
05/19/2020,Saturday,2020-05-16,106,1737.11,0,55.07,42.77,1639.27
05/19/2020,Sunday,2020-05-17,122,1934.2,0,99.05,29.69,1805.46
05/19/2020,Monday,2020-05-18,176,2284.83,0,33.05,0.0,2251.78
05/19/2020,Tuesday,2020-05-19,173,2134.94,0,46.73,20.63,2067.58
05/26/2020,Wednesday,2020-05-20,178,2357.88,0,37.94,31.89,2288.05
05/26/2020,Thursday,2020-05-21,164,2499.7,0,32.91,58.5,2408.29
05/26/2020,Friday,2020-05-22,189,2731.48,0,48.31,0.0,2683.17
05/26/2020,Saturday,2020-05-23,143,2319.58,0,57.46,0.0,2262.12
05/26/2020,Sunday,2020-05-24,89,1243.81,0,6.69,12.65,1224.47
05/26/2020,Monday,2020-05-25,81,1106.99,0,14.66,73.31,1019.02
05/26/2020,Tuesday,2020-05-26,183,2413.83,0,106.11,10.07,2297.65
06/02/2020,Wednesday,2020-05-27,181,2412.72,0,61.8,25.61,2325.31
06/02/2020,Thursday,2020-05-28,194,2346.38,0,57.53,10.76,2278.09
06/02/2020,Friday,2020-05-29,207,3064.08,0,69.96,0.0,2994.12
06/02/2020,Saturday,2020-05-30,155,2274.25,0,18.54,14.56,2241.15
06/02/2020,Sunday,2020-05-31,139,2004.37,0,5.59,0.0,1998.78
06/02/2020,Monday,2020-06-01,174,2234.03,0,36.4,12.16,2185.47
06/02/2020,Tuesday,2020-06-02,184,2426.89,0,35.43,32.88,2358.58
06/09/2020,Wednesday,2020-06-03,191,2781.43,0,58.04,39.16,2684.23
06/09/2020,Thursday,2020-06-04,213,2684.35,0,58.83,10.76,2614.76
06/09/2020,Friday,2020-06-05,183,2692.58,0,44.89,32.0,2615.69
06/09/2020,Saturday,2020-06-06,160,2303.92,0,26.08,28.9,2248.94
06/09/2020,Sunday,2020-06-07,133,2063.7,0,36.22,8.36,2019.12
06/09/2020,Monday,2020-06-08,206,2654.04,0,56.17,20.53,2577.34
06/09/2020,Tuesday,2020-06-09,172,2307.74,0,44.4,43.05,2220.29
06/16/2020,Wednesday,2020-06-10,170,2311.02,0,54.66,36.1,2220.26
06/16/2020,Thursday,2020-06-11,187,2654.19,0,59.48,35.15,2559.56
06/16/2020,Friday,2020-06-12,159,2406.39,0,34.01,29.99,2342.39
06/16/2020,Saturday,2020-06-13,158,2604.44,0,78.01,35.39,2491.04
06/16/2020,Sunday,2020-06-14,139,2127.89,0,27.33,19.64,2080.92
06/16/2020,Monday,2020-06-15,215,2689.5,0,123.09,35.89,2530.52
06/16/2020,Tuesday,2020-06-16,188,2475.62,0,128.07,43.43,2304.12
06/23/2020,Wednesday,2020-06-17,189,2195.66,0,81.7,20.83,2093.13
06/23/2020,Thursday,2020-06-18,225,2777.78,0,128.37,27.52,2621.89
06/23/2020,Friday,2020-06-19,219,3171.59,0,135.96,21.22,3014.41
06/23/2020,Saturday,2020-06-20,178,2747.72,0,127.53,0.0,2620.19
06/23/2020,Sunday,2020-06-21,94,1802.79,0,59.53,47.44,1695.82
06/23/2020,Monday,2020-06-22,174,2495.63,0,44.41,8.55,2442.67
06/23/2020,Tuesday,2020-06-23,190,2778.47,0,79.57,41.16,2657.74
06/30/2020,Wednesday,2020-06-24,191,2440.76,0,92.42,36.06,2312.28
06/30/2020,Thursday,2020-06-25,200,2861.2,0,121.85,11.36,2727.99
06/30/2020,Friday,2020-06-26,205,3059.98,0,101.55,0.0,2958.43
06/30/2020,Saturday,2020-06-27,172,3959.95,0,166.33,18.74,3774.88
06/30/2020,Sunday,2020-06-28,126,1971.82,0,125.3,21.71,1824.81
06/30/2020,Monday,2020-06-29,194,2471.75,0,95.24,10.76,2365.75
06/30/2020,Tuesday,2020-06-30,177,2367.93,0,81.01,40.27,2246.65
07/07/2020,Wednesday,2020-07-01,198,2745.03,0,120.28,36.75,2588.0
07/07/2020,Thursday,2020-07-02,198,2866.05,0,108.44,23.11,2734.5
07/07/2020,Friday,2020-07-03,171,2463.6,0,112.64,17.45,2333.51
07/07/2020,Saturday,2020-07-04,105,1675.76,0,63.69,67.95,1544.12
07/07/2020,Sunday,2020-07-05,112,1913.09,0,85.3,21.32,1806.47
07/07/2020,Monday,2020-07-06,167,2081.12,0,60.06,20.53,2000.53
07/07/2020,Tuesday,2020-07-07,178,2249.31,0,76.13,23.11,2150.07
07/14/2020,Wednesday,2020-07-08,176,2424.26,0,86.29,37.65,2300.32
07/14/2020,Thursday,2020-07-09,196,2675.91,0,49.71,34.7,2591.5
07/14/2020,Friday,2020-07-10,192,2482.2,0,60.66,39.86,2381.68
07/14/2020,Saturday,2020-07-11,160,2802.01,0,83.46,42.15,2676.4
07/14/2020,Sunday,2020-07-12,134,2449.17,0,14.44,28.81,2405.92
07/14/2020,Monday,2020-07-13,177,2113.83,0,40.79,8.97,2064.07
07/14/2020,Tuesday,2020-07-14,174,2378.33,0,62.02,10.07,2306.24
07/21/2020,Wednesday,2020-07-15,197,2476.09,0,57.34,10.07,2408.68
07/21/2020,Thursday,2020-07-16,201,3009.28,0,81.72,11.92,2915.64
07/21/2020,Friday,2020-07-17,204,3886.51,0,84.19,10.07,3792.25
07/21/2020,Saturday,2020-07-18,147,2499.99,0,79.89,43.98,2376.12
07/21/2020,Sunday,2020-07-19,121,1849.03,0,23.83,42.26,1782.94
07/21/2020,Monday,2020-07-20,178,2177.2,0,46.35,10.07,2120.78
07/21/2020,Tuesday,2020-07-21,162,2239.78,0,50.98,22.42,2166.38
07/28/2020,Wednesday,2020-07-22,184,2319.96,0,38.64,22.86,2258.46
07/28/2020,Thursday,2020-07-23,196,2599.65,0,92.74,10.07,2496.84
07/28/2020,Friday,2020-07-24,187,2587.82,0,61.65,0.0,2526.17
07/28/2020,Saturday,2020-07-25,124,2174.58,0,41.81,27.91,2104.86
07/28/2020,Sunday,2020-07-26,130,2011.74,0,57.46,34.47,1919.81
07/28/2020,Monday,2020-07-27,187,2622.97,0,50.8,10.07,2562.1
07/28/2020,Tuesday,2020-07-28,185,2337.84,0,59.23,22.42,2256.19
08/04/2020,Wednesday,2020-07-29,164,2065.86,0,64.63,10.07,1991.16
08/04/2020,Thursday,2020-07-30,178,2356.38,0,89.22,22.42,2244.74
08/04/2020,Friday,2020-07-31,185,3065.53,0,159.05,41.47,2865.01
08/04/2020,Saturday,2020-08-01,137,2093.41,0,89.12,28.9,1975.39
08/04/2020,Sunday,2020-08-02,132,2236.0,0,56.49,9.77,2169.74
08/04/2020,Monday,2020-08-03,193,2218.8,0,42.54,29.2,2147.06
08/04/2020,Tuesday,2020-08-04,165,2076.0,0,61.34,43.43,1971.23
08/11/2020,Wednesday,2020-08-05,184,2159.86,0,38.38,21.02,2100.46
08/11/2020,Thursday,2020-08-06,192,2524.2,0,61.04,35.2,2427.96
08/11/2020,Friday,2020-08-07,215,2981.3,0,137.64,27.59,2816.07
08/11/2020,Saturday,2020-08-08,136,2617.58,0,41.97,40.76,2534.85
08/11/2020,Sunday,2020-08-09,127,2051.62,0,69.42,10.76,1971.44
08/11/2020,Monday,2020-08-10,182,2186.23,0,106.61,19.04,2060.58
08/11/2020,Tuesday,2020-08-11,204,2497.49,0,124.87,38.88,2333.74
08/18/2020,Wednesday,2020-08-12,185,2574.5,0,124.57,21.93,2428.0
08/18/2020,Thursday,2020-08-13,193,2384.14,0,104.77,18.74,2260.63
08/18/2020,Friday,2020-08-14,184,2891.64,0,126.15,0.0,2765.49
08/18/2020,Saturday,2020-08-15,161,2471.58,0,88.38,10.76,2372.44
08/18/2020,Sunday,2020-08-16,133,1960.65,0,72.27,18.44,1869.94
08/18/2020,Monday,2020-08-17,183,2169.14,0,101.94,19.84,2047.36
08/18/2020,Tuesday,2020-08-18,187,2422.97,0,131.43,22.42,2269.12
08/25/2020,Wednesday,2020-08-19,182,2091.05,0,117.03,29.68,1944.34
08/25/2020,Thursday,2020-08-20,189,2424.08,0,80.54,30.38,2313.16
08/25/2020,Friday,2020-08-21,220,2928.63,0,139.05,41.83,2747.75
08/25/2020,Saturday,2020-08-22,166,2863.98,0,133.24,29.2,2701.54
08/25/2020,Sunday,2020-08-23,144,2176.58,0,107.82,0.0,2068.76
08/25/2020,Monday,2020-08-24,224,2582.13,0,91.07,11.25,2479.81
08/25/2020,Tuesday,2020-08-25,193,2820.1,0,61.21,35.88,2723.01
09/01/2020,Wednesday,2020-08-26,202,2651.88,0,73.18,23.11,2555.59
09/01/2020,Thursday,2020-08-27,183,2430.03,0,127.4,23.6,2279.03
09/01/2020,Friday,2020-08-28,202,2694.27,0,127.21,18.85,2548.21
09/01/2020,Saturday,2020-08-29,172,2776.17,0,140.09,0.0,2636.08
09/01/2020,Sunday,2020-08-30,112,1728.25,0,115.95,10.46,1601.84
09/01/2020,Monday,2020-08-31,164,2003.01,0,96.25,0.0,1906.76
09/01/2020,Tuesday,2020-09-01,176,2224.02,0,87.37,27.61,2109.04
09/08/2020,Wednesday,2020-09-02,175,2344.94,0,149.78,32.94,2162.22
09/08/2020,Thursday,2020-09-03,196,2692.5,0,80.12,26.81,2585.57
09/08/2020,Friday,2020-09-04,179,2243.96,0,82.73,20.42,2140.81
09/08/2020,Saturday,2020-09-05,166,2689.72,0,73.69,29.11,2586.92
09/08/2020,Sunday,2020-09-06,116,1892.09,0,91.44,22.81,1777.84
09/08/2020,Monday,2020-09-07,108,1782.83,0,61.16,0.0,1721.67
09/08/2020,Tuesday,2020-09-08,180,2128.29,0,62.47,0.0,2065.82
09/15/2020,Wednesday,2020-09-09,190,2159.85,0,65.19,12.35,2082.31
09/15/2020,Thursday,2020-09-10,181,2208.3,0,89.54,0.0,2118.76
09/15/2020,Friday,2020-09-11,195,2471.7,0,76.93,0.0,2394.77
09/15/2020,Saturday,2020-09-12,151,2231.65,0,59.92,11.86,2159.87
09/15/2020,Sunday,2020-09-13,119,1773.89,0,24.02,11.64,1738.23
09/15/2020,Monday,2020-09-14,165,1884.2,0,30.16,30.1,1823.94
09/15/2020,Tuesday,2020-09-15,201,2687.5,0,52.06,10.07,2625.37
09/22/2020,Wednesday,2020-09-16,189,2245.48,0,61.19,11.86,2172.43
09/22/2020,Thursday,2020-09-17,224,2515.6,0,82.62,22.42,2410.56
09/22/2020,Friday,2020-09-18,194,3613.48,0,241.57,16.95,3354.96
09/22/2020,Saturday,2020-09-19,134,2056.37,0,46.96,12.35,1997.06
09/22/2020,Sunday,2020-09-20,123,1899.66,0,39.6,19.54,1840.52
09/22/2020,Monday,2020-09-21,152,1882.19,0,29.41,28.81,1823.97
09/22/2020,Tuesday,2020-09-22,165,2224.66,0,89.71,28.4,2106.55
09/29/2020,Wednesday,2020-09-23,168,1981.21,0,46.98,0.0,1934.23
09/29/2020,Thursday,2020-09-24,205,2765.96,0,57.22,12.35,2696.39
09/29/2020,Friday,2020-09-25,201,3353.37,0,191.35,30.4,3131.62
09/29/2020,Saturday,2020-09-26,174,2555.26,0,32.82,0.0,2522.44
09/29/2020,Sunday,2020-09-27,110,1699.51,0,24.81,12.44,1662.26
09/29/2020,Monday,2020-09-28,172,2584.73,0,205.26,52.48,2326.99
09/29/2020,Tuesday,2020-09-29,174,2395.08,0,52.46,35.37,2307.25
10/06/2020,Wednesday,2020-09-30,189,2554.17,0,65.95,29.29,2458.93
10/06/2020,Thursday,2020-10-01,200,2484.33,0,58.25,43.9,2382.18
10/06/2020,Friday,2020-10-02,213,3727.52,0,210.05,19.04,3498.43
10/06/2020,Saturday,2020-10-03,155,2268.65,0,29.91,34.94,2203.8
10/06/2020,Sunday,2020-10-04,124,2182.54,0,42.23,40.27,2100.04
10/06/2020,Monday,2020-10-05,190,2228.32,0,71.49,18.43,2138.4
10/06/2020,Tuesday,2020-10-06,204,2498.86,0,58.79,8.66,2431.41
10/13/2020,Wednesday,2020-10-07,187,2346.95,0,35.87,16.57,2294.51
10/13/2020,Thursday,2020-10-08,204,2457.41,0,37.93,84.62,2334.86
10/13/2020,Friday,2020-10-09,213,3307.21,0,240.13,16.93,3050.15
10/13/2020,Saturday,2020-10-10,149,2364.45,0,30.28,58.9,2275.27
10/13/2020,Sunday,2020-10-11,123,1929.71,0,51.11,31.7,1846.9
10/13/2020,Monday,2020-10-12,175,2654.24,0,99.12,0.0,2555.12
10/13/2020,Tuesday,2020-10-13,214,2898.77,0,150.26,53.27,2695.24
10/20/2020,Wednesday,2020-10-14,203,2643.35,0,179.1,41.25,2423.0
10/20/2020,Thursday,2020-10-15,193,3264.35,0,254.28,18.45,2991.62
10/20/2020,Friday,2020-10-16,192,2522.19,0,56.85,28.81,2436.53
10/20/2020,Saturday,2020-10-17,166,2711.55,0,133.66,0.0,2577.89
10/20/2020,Sunday,2020-10-18,130,1973.2,0,68.55,59.44,1845.21
10/20/2020,Monday,2020-10-19,210,2631.64,0,117.26,28.99,2485.39
10/20/2020,Tuesday,2020-10-20,187,2412.48,0,63.46,38.66,2310.36
10/27/2020,Wednesday,2020-10-21,194,2528.87,0,97.93,14.54,2416.4
10/27/2020,Thursday,2020-10-22,189,2442.83,0,73.77,34.38,2334.68
10/27/2020,Friday,2020-10-23,180,2948.09,0,201.41,10.76,2735.92
10/27/2020,Saturday,2020-10-24,169,2713.14,0,63.89,32.19,2617.06
10/27/2020,Sunday,2020-10-25,136,1849.43,0,72.51,22.39,1754.53
10/27/2020,Monday,2020-10-26,148,1982.09,0,88.0,19.54,1874.55
10/27/2020,Tuesday,2020-10-27,165,2125.34,0,81.98,46.03,1997.33
11/03/2020,Wednesday,2020-10-28,156,2039.8,0,90.77,48.21,1900.82
11/03/2020,Thursday,2020-10-29,197,2462.1,0,127.08,4.14,2330.88
11/03/2020,Friday,2020-10-30,200,2965.81,0,224.34,14.33,2727.14
11/03/2020,Saturday,2020-10-31,129,2024.55,0,111.53,41.66,1871.36
11/03/2020,Sunday,2020-11-01,129,1854.5,0,73.18,18.22,1763.1
11/03/2020,Monday,2020-11-02,214,2498.16,0,102.53,48.53,2347.1
11/03/2020,Tuesday,2020-11-03,242,2957.27,0,271.24,0.0,2686.03
11/10/2020,Wednesday,2020-11-04,208,2731.2,0,161.4,47.34,2522.46
11/10/2020,Thursday,2020-11-05,181,2139.75,0,145.9,4.24,1989.61
11/10/2020,Friday,2020-11-06,201,3209.48,0,214.74,0.0,2994.74
11/10/2020,Saturday,2020-11-07,185,2660.37,0,89.01,0.8,2570.56
11/10/2020,Sunday,2020-11-08,124,2495.94,0,95.72,0.8,2399.42
11/10/2020,Monday,2020-11-09,196,2239.66,0,43.43,51.09,2145.14
11/10/2020,Tuesday,2020-11-10,177,2411.08,0,57.07,35.88,2318.13
11/17/2020,Wednesday,2020-11-11,180,2779.79,0,83.27,10.76,2685.76
11/17/2020,Thursday,2020-11-12,188,2414.66,0,38.01,14.1,2362.55
11/17/2020,Friday,2020-11-13,177,2461.05,0,74.51,0.0,2386.54
11/17/2020,Saturday,2020-11-14,185,2854.49,0,108.79,28.81,2716.89
11/17/2020,Sunday,2020-11-15,125,1722.61,0,38.0,29.61,1655.0
11/17/2020,Monday,2020-11-16,201,2255.91,0,44.35,12.35,2199.21
11/17/2020,Tuesday,2020-11-17,180,2259.36,0,33.17,18.73,2207.46
11/24/2020,Wednesday,2020-11-18,242,3092.1,0,74.79,0.0,3017.31
11/24/2020,Thursday,2020-11-19,232,3337.12,0,165.48,34.43,3137.21
11/24/2020,Friday,2020-11-20,231,3267.55,0,48.49,12.35,3206.71
11/24/2020,Saturday,2020-11-21,177,2651.61,0,31.07,0.0,2620.54
11/24/2020,Sunday,2020-11-22,136,1977.9,0,54.16,63.5,1860.24
11/24/2020,Monday,2020-11-23,199,2385.01,0,65.01,0.0,2320.0
11/24/2020,Tuesday,2020-11-24,203,2686.65,0,47.92,29.96,2608.77
12/01/2020,Wednesday,2020-11-25,203,3650.56,0,267.89,30.79,3351.88
12/01/2020,Thursday,2020-11-26,0,0.0,0,0.0,0.0,0.0
12/01/2020,Friday,2020-11-27,106,2832.17,0,197.2,0.0,2634.97
12/01/2020,Saturday,2020-11-28,115,1512.71,0,71.61,35.5,1405.6
12/01/2020,Sunday,2020-11-29,105,1440.67,0,64.88,0.8,1374.99
12/01/2020,Monday,2020-11-30,195,2229.99,0,102.8,23.1,2104.09
12/01/2020,Tuesday,2020-12-01,181,2428.11,0,66.29,19.84,2341.98
12/08/2020,Wednesday,2020-12-02,185,2227.3,0,75.36,17.63,2134.31
12/08/2020,Thursday,2020-12-03,176,2252.22,0,89.8,33.57,2128.85
